10499.730679	LOG_VERSION	2
10095.023083	ACC	8560.842076,0.037155,-0.192795,-0.957642
10095.038767	ACC	8560.853278,0.038376,-0.189697,-0.965485
10095.044290	ACC	8560.863388,0.042358,-0.191483,-0.972397
10095.056490	ACC	8560.875507,0.041367,-0.194397,-0.974442
10095.070547	ACC	8560.883712,0.036285,-0.190811,-0.959579
10095.074531	ACC	8560.893636,0.037308,-0.187836,-0.960495
10095.085180	ACC	8560.904192,0.041321,-0.184753,-0.963348
10095.106990	ACC	8560.914727,0.039612,-0.183655,-0.972275
10095.107480	ACC	8560.924488,0.043701,-0.185364,-0.983139
10095.117298	ACC	8560.934232,0.052719,-0.186935,-0.997894
10095.128063	ACC	8560.946903,0.048462,-0.187286,-0.981125
10095.138092	ACC	8560.957048,0.045273,-0.188507,-0.970322
10095.156254	ACC	8560.969726,0.040253,-0.190674,-0.963486
10095.167427	ACC	8560.986467,0.047333,-0.191299,-0.977264
10095.183717	ACC	8560.997300,0.044556,-0.189331,-0.981232
10095.187693	ACC	8561.006783,0.045364,-0.186508,-0.972260
10095.202497	ACC	8561.018188,0.054642,-0.189545,-0.956345
10095.208242	ACC	8561.027180,0.049133,-0.190399,-0.970291
10095.220396	ACC	8561.039430,0.052994,-0.188385,-0.968231
10095.234793	ACC	8561.049242,0.049698,-0.189713,-0.952469
10095.241007	ACC	8561.060036,0.039856,-0.190948,-0.946671
10095.250615	ACC	8561.069576,0.045731,-0.191772,-0.950577
10095.292077	ACC	8561.080617,0.039932,-0.190903,-0.949631
10095.292582	ACC	8561.090357,0.031647,-0.184921,-0.964462
10095.301954	ACC	8561.099878,0.041458,-0.187561,-0.972321
10095.302485	ACC	8561.109702,0.038376,-0.185822,-0.962433
10095.302947	ACC	8561.120646,0.031967,-0.181747,-0.975281
10095.315930	ACC	8561.130402,0.038696,-0.177795,-0.969193
10095.320747	ACC	8561.139761,0.030701,-0.179077,-0.960403
10095.334853	ACC	8561.151532,0.031693,-0.184875,-0.966461
10095.341763	ACC	8561.160613,0.037231,-0.181351,-0.993011
10095.351878	ACC	8561.170764,0.050110,-0.174149,-0.998642
10095.362914	ACC	8561.181007,0.038284,-0.177383,-0.993942
10095.372254	ACC	8561.191185,0.039062,-0.180435,-0.988037
10095.382289	ACC	8561.201188,0.036850,-0.180664,-0.976196
10095.392522	ACC	8561.211492,0.028168,-0.182739,-0.979324
10095.408425	ACC	8561.222848,0.015060,-0.192108,-0.964828
10095.413719	ACC	8561.232093,0.037445,-0.187729,-0.966446
10095.424704	ACC	8561.243369,0.032791,-0.189606,-0.976440
10095.433366	ACC	8561.252258,0.031555,-0.196640,-0.970657
10095.444559	ACC	8561.263454,0.036530,-0.191605,-0.971466
10095.453794	ACC	8561.272700,0.032730,-0.187714,-0.972443
10095.466114	ACC	8561.282283,0.037918,-0.184464,-0.984177
10095.469894	GYRO	8561.278203,0.031200,-0.030263,-0.024526
10095.475419	ACC	8561.294253,0.034210,-0.182465,-0.989136
10095.485102	ACC	8561.303971,0.033371,-0.183365,-0.996094
10095.486091	GYRO	8561.287724,0.020852,-0.040797,-0.027115
10095.486962	GYRO	8561.297238,-0.012550,-0.053740,-0.023757
10095.499140	ACC	8561.315974,0.033295,-0.182419,-0.992111
10095.503101	GYRO	8561.306611,-0.041404,-0.051548,-0.010553
10095.505325	ACC	8561.324243,0.037933,-0.186401,-0.986191
10095.504405	GYRO	8561.316125,-0.048308,-0.032768,-0.006570
10095.516234	ACC	8561.334895,0.030212,-0.184570,-0.986237
10095.522189	GYRO	8561.325642,-0.039072,-0.013939,-0.007380
10095.523021	GYRO	8561.335156,-0.025329,-0.017606,-0.000330
10095.525909	ACC	8561.344817,0.028183,-0.179810,-0.977280
10095.537340	ACC	8561.355585,0.033783,-0.188599,-0.976410
10095.542780	GYRO	8561.344842,-0.023110,-0.036551,0.006417
10095.543642	GYRO	8561.354356,-0.035756,-0.038864,0.005197
10095.546743	ACC	8561.364906,0.027084,-0.194473,-0.985519
10095.558592	ACC	8561.376473,0.037842,-0.194229,-0.989334
10095.561092	GYRO	8561.363850,-0.040314,-0.027032,0.001880
10095.563262	GYRO	8561.373364,-0.018473,-0.023578,0.004300
10095.568147	ACC	8561.386985,0.050354,-0.194061,-0.985214
10095.578181	ACC	8561.397110,0.047104,-0.196335,-0.971420
10095.580595	GYRO	8561.382892,0.021759,-0.022527,0.007830
10095.581403	GYRO	8561.392406,0.064329,-0.007322,0.009272
10095.589526	ACC	8561.408406,0.036255,-0.198593,-0.965683
10095.598111	ACC	8561.417009,0.039902,-0.194794,-0.952698
10095.599097	GYRO	8561.401923,0.099938,0.011290,0.019139
10095.599902	GYRO	8561.411437,0.118218,0.022738,0.037227
10095.608610	ACC	8561.427538,0.044998,-0.190659,-0.959473
10095.618626	ACC	8561.437475,0.040161,-0.193649,-0.962555
10095.619573	GYRO	8561.421006,0.104363,0.025000,0.044448
10095.620380	GYRO	8561.430520,0.065304,0.013434,0.035927
10095.630086	ACC	8561.448238,0.036194,-0.195724,-0.960663
10095.636227	GYRO	8561.439842,0.035459,-0.009856,0.023568
10095.637194	GYRO	8561.449356,0.027425,-0.030926,0.017177
10095.638793	ACC	8561.457686,0.034042,-0.192032,-0.947769
10095.649895	ACC	8561.468363,0.032333,-0.189941,-0.956650
10095.654738	GYRO	8561.458882,0.032054,-0.030876,0.013595
10095.655560	GYRO	8561.468396,0.039062,-0.013067,0.003234
10095.660429	ACC	8561.479315,0.027618,-0.190918,-0.962662
10095.670897	ACC	8561.489141,0.033432,-0.187897,-0.960541
10095.674989	GYRO	8561.477922,0.039180,0.005950,-0.008282
10095.675820	GYRO	8561.487436,0.031149,0.014219,-0.009286
10095.680299	ACC	8561.498772,0.023727,-0.186157,-0.957672
10095.691243	ACC	8561.509754,0.025879,-0.183029,-0.964508
10095.694013	GYRO	8561.497084,0.026453,0.005818,0.001270
10095.694830	GYRO	8561.506598,0.030949,-0.003793,0.012977
10095.700561	ACC	8561.519463,0.025970,-0.181976,-0.967453
10095.710638	ACC	8561.529423,0.029785,-0.182938,-0.965454
10095.713583	GYRO	8561.516122,0.028576,-0.009806,0.021197
10095.714423	GYRO	8561.525636,0.010142,-0.018049,0.023437
10095.720967	ACC	8561.539879,0.030014,-0.182770,-0.975327
10095.731832	ACC	8561.549978,0.028229,-0.184631,-0.984299
10095.734416	GYRO	8561.535155,-0.016294,-0.025007,0.019758
10095.735242	GYRO	8561.544669,-0.033480,-0.015450,0.012838
10095.741254	ACC	8561.560176,0.032059,-0.184616,-0.982269
10095.756254	ACC	8561.571224,0.035660,-0.182785,-0.968338
10095.757532	GYRO	8561.554194,-0.027668,0.002266,0.008436
10095.782058	ACC	8561.581224,0.033813,-0.182755,-0.972336
10095.782867	ACC	8561.589912,0.033783,-0.179855,-0.968307
10095.783752	ACC	8561.600065,0.034821,-0.184662,-0.975296
10095.758434	GYRO	8561.563708,-0.006925,0.010525,0.005000
10095.787978	GYRO	8561.573072,0.012691,0.008272,-0.003422
10095.788811	GYRO	8561.582586,0.026589,0.003752,-0.016650
10095.789670	GYRO	8561.592106,0.026629,-0.000859,-0.022706
10095.791365	ACC	8561.610252,0.036743,-0.186584,-0.976318
10095.792288	GYRO	8561.601620,0.002448,-0.006739,-0.020406
10095.813873	ACC	8561.621321,0.042480,-0.189453,-0.975296
10095.814374	ACC	8561.631772,0.038651,-0.190460,-0.978348
10095.818107	GYRO	8561.611141,-0.039010,-0.016158,-0.015769
10095.818993	GYRO	8561.620655,-0.067806,-0.025579,-0.012345
10095.824356	ACC	8561.642482,0.044327,-0.191437,-0.973358
10095.831635	ACC	8561.650530,0.044312,-0.192413,-0.973373
10095.830734	GYRO	8561.630176,-0.064348,-0.026742,-0.013567
10095.833153	GYRO	8561.639689,-0.040122,-0.021943,-0.021848
10095.846702	ACC	8561.661831,0.039261,-0.196518,-0.968567
10095.849187	GYRO	8561.649355,-0.017051,-0.013632,-0.028861
10095.851713	ACC	8561.670749,0.039291,-0.194534,-0.968536
10095.851030	GYRO	8561.658869,-0.009008,-0.006624,-0.026344
10095.864894	ACC	8561.682088,0.047058,-0.201187,-0.974503
10095.868630	GYRO	8561.668273,-0.012498,-0.002007,-0.020282
10095.869479	GYRO	8561.677787,-0.011374,-0.000890,-0.016685
10095.872500	ACC	8561.691363,0.042297,-0.196396,-0.973465
10095.882774	ACC	8561.701219,0.047058,-0.199265,-0.972488
10095.884308	GYRO	8561.687416,-0.009082,-0.006777,-0.016813
10095.885132	GYRO	8561.696930,-0.006845,-0.012778,-0.009792
10095.893234	ACC	8561.712122,0.038422,-0.197418,-0.974548
10095.902982	ACC	8561.721868,0.033768,-0.189590,-0.976425
10095.903719	GYRO	8561.706307,0.002284,-0.011770,-0.000252
10095.904818	GYRO	8561.715821,0.018355,-0.008344,0.004560
10095.915633	ACC	8561.733460,0.037750,-0.183640,-0.975250
10095.920117	GYRO	8561.725340,0.026387,-0.009573,0.006904
10095.920948	GYRO	8561.734854,0.011406,-0.009605,0.010504
10095.923212	ACC	8561.742138,0.037903,-0.183533,-0.982178
10095.933888	ACC	8561.752792,0.035980,-0.181580,-0.981171
10095.941055	GYRO	8561.744373,-0.016189,-0.008362,0.009384
10095.943494	ACC	8561.762417,0.036179,-0.179489,-0.988052
10095.942540	GYRO	8561.753887,-0.037976,-0.012878,-0.000209
10095.956145	ACC	8561.773132,0.036774,-0.184616,-0.976273
10095.957625	GYRO	8561.763412,-0.048316,-0.017529,-0.002673
10095.958467	GYRO	8561.772926,-0.046073,-0.012960,0.005761
10095.964414	ACC	8561.783250,0.036636,-0.188614,-0.973389
10095.976176	ACC	8561.793582,0.031494,-0.197647,-0.968704
10095.977687	GYRO	8561.782442,-0.024280,-0.003737,0.015454
10095.980153	GYRO	8561.791956,0.009026,0.006662,0.023960
10095.985661	ACC	8561.804548,0.034470,-0.195602,-0.969604
10095.997539	ACC	8561.814612,0.032440,-0.194702,-0.965668
10095.999804	GYRO	8561.801619,0.037750,0.017107,0.030092
10096.000638	GYRO	8561.811133,0.048128,0.023010,0.027815
10096.004249	ACC	8561.823319,0.032410,-0.189896,-0.959625
10096.016136	ACC	8561.834339,0.033478,-0.184952,-0.959503
10096.018837	GYRO	8561.820657,0.040140,0.014940,0.018124
10096.019677	GYRO	8561.830171,0.026443,0.004623,0.002436
10096.024961	ACC	8561.843885,0.025742,-0.185074,-0.960587
10096.034669	ACC	8561.853548,0.025803,-0.182098,-0.960526
10096.037251	GYRO	8561.839540,0.020736,-0.003489,-0.004875
10096.038068	GYRO	8561.849054,0.013703,-0.019002,0.009110
10096.046626	ACC	8561.864137,0.036682,-0.179825,-0.967270
10096.055873	ACC	8561.874700,0.038605,-0.182724,-0.969299
10096.057128	GYRO	8561.858717,-0.007185,-0.032254,0.030316
10096.057942	GYRO	8561.868231,-0.038294,-0.022922,0.038907
10096.065922	ACC	8561.884805,0.036530,-0.184799,-0.965393
10096.073147	GYRO	8561.877755,-0.061286,-0.006429,0.040485
10096.076632	ACC	8561.894401,0.039536,-0.184662,-0.970306
10096.074253	GYRO	8561.887269,-0.064730,-0.001717,0.040590
10096.086205	ACC	8561.905092,0.047211,-0.177780,-0.960159
10096.092123	GYRO	8561.896638,-0.043986,-0.006363,0.034499
10096.092949	GYRO	8561.906152,-0.014001,-0.009772,0.023652
10096.097436	ACC	8561.915383,0.047333,-0.169937,-0.958023
10096.107019	ACC	8561.925652,0.030411,-0.182190,-0.950577
10096.113281	GYRO	8561.915796,0.004478,-0.008474,0.014114
10096.114250	GYRO	8561.925310,0.002299,-0.001181,-0.000029
10096.116316	ACC	8561.935235,0.070694,-0.162643,-0.955597
10096.131193	ACC	8561.945834,-0.003342,-0.205048,-0.977219
10096.136850	ACC	8561.955513,0.054932,-0.192932,-0.929703
10096.135657	GYRO	8561.934706,-0.003335,0.003764,-0.014216
10096.138373	GYRO	8561.944220,-0.013626,-0.019559,-0.026609
10096.150108	ACC	8561.968119,0.024368,-0.188324,-0.945831
10096.152756	GYRO	8561.953886,-0.037691,-0.068611,-0.047864
10096.153582	GYRO	8561.963400,-0.072021,-0.109256,-0.078458
10096.158340	ACC	8561.977179,0.075272,-0.183884,-0.919357
10096.169574	ACC	8561.988440,0.008911,-0.190506,-0.949051
10096.170995	GYRO	8561.972773,-0.099342,-0.123875,-0.118049
10096.171828	GYRO	8561.982287,-0.108242,-0.132622,-0.158739
10096.180390	ACC	8561.997455,0.014236,-0.210190,-0.944443
10096.188315	ACC	8562.007220,0.005051,-0.208984,-0.967300
10096.189062	GYRO	8561.991950,-0.110457,-0.145351,-0.172113
10096.189880	GYRO	8562.001464,-0.123395,-0.157650,-0.137790
10096.198918	ACC	8562.017792,0.021225,-0.202408,-0.990692
10096.206372	GYRO	8562.010983,-0.145588,-0.182952,-0.098959
10096.208427	ACC	8562.027349,0.027588,-0.200653,-0.969803
10096.209052	GYRO	8562.020497,-0.166234,-0.228556,-0.115380
10096.219180	ACC	8562.038060,0.067490,-0.177475,-0.955933
10096.225375	GYRO	8562.030001,-0.169353,-0.291228,-0.170326
10096.226195	GYRO	8562.039515,-0.146298,-0.349830,-0.188286
10096.230771	ACC	8562.048096,0.129181,-0.140732,-0.906891
10096.241612	ACC	8562.059862,0.086899,-0.140930,-0.881714
10096.247345	GYRO	8562.049100,-0.115647,-0.390614,-0.143912
10096.249034	ACC	8562.067954,0.034683,-0.160919,-0.863007
10096.250447	GYRO	8562.058614,-0.126517,-0.445638,-0.087851
10096.283679	ACC	8562.078783,0.006714,-0.155502,-0.864243
10096.285009	ACC	8562.088362,-0.058334,-0.140488,-0.889526
10096.285596	ACC	8562.099375,-0.181488,-0.176697,-0.921570
10096.287199	GYRO	8562.068179,-0.217811,-0.548441,-0.052924
10096.287824	GYRO	8562.077693,-0.359620,-0.696722,-0.039133
10096.289074	ACC	8562.108154,-0.225159,-0.192337,-0.976868
10096.289483	GYRO	8562.086971,-0.474627,-0.897135,-0.080116
10096.289960	GYRO	8562.096485,-0.503700,-1.157024,-0.238096
10096.304909	ACC	8562.119742,-0.222580,-0.179199,-0.993393
10096.306726	GYRO	8562.106007,-0.458482,-1.435588,-0.487168
10096.309251	ACC	8562.128317,-0.216125,-0.149490,-0.994675
10096.308326	GYRO	8562.115521,-0.390359,-1.686240,-0.717813
10096.319793	ACC	8562.138625,-0.196182,-0.123749,-1.038437
10096.322466	GYRO	8562.125190,-0.325042,-1.886300,-0.873497
10096.323292	GYRO	8562.134704,-0.256573,-1.979036,-0.969716
10096.331766	ACC	8562.148917,-0.183517,-0.100479,-1.061539
10096.340320	ACC	8562.159227,-0.140213,-0.079788,-1.072433
10096.341266	GYRO	8562.144219,-0.208052,-1.870735,-0.975854
10096.342077	GYRO	8562.153733,-0.212218,-1.571828,-0.825336
10096.350691	ACC	8562.169591,-0.144669,-0.072784,-1.083237
10096.360682	ACC	8562.179525,-0.159515,-0.082016,-1.077698
10096.362658	GYRO	8562.163247,-0.248318,-1.197236,-0.546842
10096.363624	GYRO	8562.172761,-0.254601,-0.847519,-0.261773
10096.371114	ACC	8562.190000,-0.151260,-0.090942,-1.065887
10096.380793	ACC	8562.199659,-0.144257,-0.100113,-1.040237
10096.381589	GYRO	8562.182284,-0.199410,-0.550826,-0.053005
10096.382427	GYRO	8562.191798,-0.125353,-0.308357,0.085465
10096.391273	ACC	8562.210215,-0.150406,-0.100479,-1.025482
10096.396677	GYRO	8562.201169,-0.084263,-0.147163,0.157920
10096.397514	GYRO	8562.210683,-0.062277,-0.090608,0.151927
10096.402763	ACC	8562.221644,-0.148087,-0.113464,-1.011871
10096.414421	ACC	8562.231379,-0.157227,-0.132370,-1.011383
10096.416958	GYRO	8562.220334,-0.021573,-0.102664,0.092017
10096.417762	GYRO	8562.229848,0.037475,-0.125436,0.037809
10096.421934	ACC	8562.240875,-0.155579,-0.149048,-1.013687
10096.434181	ACC	8562.252050,-0.148148,-0.154984,-1.003815
10096.436731	GYRO	8562.239440,0.102143,-0.141445,0.001611
10096.437539	GYRO	8562.248954,0.174931,-0.156157,-0.042916
10096.442427	ACC	8562.261372,-0.152786,-0.165344,-0.979340
10096.452640	ACC	8562.271495,-0.171997,-0.174026,-0.953033
10096.455141	GYRO	8562.258273,0.250139,-0.156544,-0.100253
10096.455948	GYRO	8562.267787,0.308061,-0.140543,-0.150065
10096.463634	ACC	8562.281769,-0.160980,-0.173309,-0.925186
10096.473394	ACC	8562.292076,-0.141418,-0.162155,-0.921722
10096.475823	GYRO	8562.277450,0.329022,-0.121275,-0.179487
10096.476640	GYRO	8562.286964,0.293420,-0.121100,-0.186575
10096.483101	ACC	8562.301995,-0.129166,-0.148880,-0.937134
10096.497489	ACC	8562.311760,-0.115448,-0.161133,-0.955017
10096.498338	GYRO	8562.296480,0.208219,-0.142248,-0.179728
10096.499218	GYRO	8562.305994,0.109137,-0.165880,-0.163377
10096.503581	ACC	8562.322480,-0.132797,-0.154587,-0.953125
10096.510932	GYRO	8562.315520,0.024898,-0.161604,-0.127395
10096.513727	GYRO	8562.325034,-0.020419,-0.130791,-0.062314
10096.514637	ACC	8562.332083,-0.158646,-0.164230,-0.934860
10096.523828	ACC	8562.342726,-0.132736,-0.161057,-0.919601
10096.530389	GYRO	8562.334635,-0.009413,-0.101326,0.007411
10096.531238	GYRO	8562.344149,0.042077,-0.083200,0.045843
10096.533441	ACC	8562.352348,-0.156464,-0.156250,-0.937637
10096.544424	ACC	8562.363091,-0.144516,-0.164536,-0.959427
10096.550092	GYRO	8562.353437,0.082296,-0.084522,0.050515
10096.550920	GYRO	8562.362951,0.069666,-0.109095,0.042867
10096.554266	ACC	8562.373061,-0.130554,-0.157227,-0.968994
10096.565951	ACC	8562.383907,-0.160324,-0.153656,-0.979202
10096.570274	GYRO	8562.372527,0.031734,-0.131271,0.035312
10096.571107	GYRO	8562.382041,0.023595,-0.133782,0.045998
10096.574295	ACC	8562.393206,-0.162399,-0.170288,-0.988464
10096.587551	ACC	8562.404243,-0.160431,-0.166351,-0.985413
10096.590225	GYRO	8562.391647,0.059078,-0.140070,0.067258
10096.591327	GYRO	8562.401161,0.111831,-0.161607,0.083400
10096.594583	ACC	8562.413487,-0.147598,-0.150436,-0.981949
10096.605358	ACC	8562.424056,-0.149475,-0.142624,-0.977859
10096.607784	GYRO	8562.410685,0.154309,-0.180620,0.090078
10096.608613	GYRO	8562.420199,0.158926,-0.188806,0.086323
10096.614664	ACC	8562.433533,-0.160019,-0.154129,-0.950516
10096.624299	ACC	8562.443231,-0.170700,-0.153366,-0.948654
10096.625611	GYRO	8562.429714,0.109505,-0.187469,0.081666
10096.626416	GYRO	8562.439228,0.030006,-0.168833,0.102452
10096.635861	ACC	8562.454734,-0.171646,-0.157257,-0.953690
10096.646351	ACC	8562.464595,-0.177216,-0.157166,-0.964645
10096.644602	GYRO	8562.448745,-0.042772,-0.148238,0.147103
10096.647802	GYRO	8562.458259,-0.086802,-0.159384,0.186268
10096.657247	ACC	8562.476130,-0.174454,-0.155304,-0.955673
10096.663521	GYRO	8562.467636,-0.098480,-0.193753,0.202247
10096.665767	ACC	8562.484624,-0.192856,-0.155624,-0.956909
10096.664826	GYRO	8562.477150,-0.081216,-0.213709,0.197030
10096.676491	ACC	8562.495411,-0.187897,-0.151550,-0.958740
10096.686034	ACC	8562.504940,-0.197571,-0.142960,-0.951752
10096.685034	GYRO	8562.486670,-0.045463,-0.204184,0.186446
10096.687392	GYRO	8562.496184,-0.013122,-0.180497,0.173782
10096.698151	ACC	8562.515464,-0.207321,-0.141251,-0.947891
10096.703226	GYRO	8562.505701,-0.020968,-0.157765,0.151632
10096.704102	GYRO	8562.515215,-0.080528,-0.141889,0.122273
10096.706412	ACC	8562.525099,-0.212982,-0.140259,-0.953888
10096.717914	ACC	8562.536147,-0.213837,-0.133408,-0.952759
10096.722165	GYRO	8562.524894,-0.158624,-0.134467,0.108258
10096.722977	GYRO	8562.534408,-0.218472,-0.147346,0.110470
10096.728220	ACC	8562.547097,-0.219559,-0.127594,-0.951721
10096.738246	ACC	8562.556729,-0.206604,-0.124207,-0.964355
10096.740023	GYRO	8562.543920,-0.251850,-0.183707,0.106183
10096.740833	GYRO	8562.553434,-0.264388,-0.222170,0.083940
10096.747240	ACC	8562.566114,-0.198364,-0.119827,-0.981979
10096.757276	ACC	8562.576180,-0.202957,-0.120667,-0.993912
10096.780582	ACC	8562.585899,-0.194519,-0.128494,-0.988037
10096.781082	ACC	8562.595935,-0.197617,-0.130646,-0.982193
10096.781581	GYRO	8562.562949,-0.261926,-0.239441,0.059737
10096.782159	GYRO	8562.572463,-0.257237,-0.221666,0.051762
10096.783310	GYRO	8562.581836,-0.249172,-0.164159,0.061304
10096.783936	GYRO	8562.591350,-0.212329,-0.083188,0.072486
10096.788070	ACC	8562.606922,-0.198517,-0.127701,-0.982147
10096.802877	ACC	8562.616917,-0.192917,-0.132629,-0.976227
10096.804648	GYRO	8562.601023,-0.139802,-0.016301,0.077352
10096.805181	GYRO	8562.610537,-0.064952,0.011905,0.071864
10096.807843	ACC	8562.626911,-0.200912,-0.133896,-0.967468
10096.819393	ACC	8562.636998,-0.193253,-0.139664,-0.967484
10096.817239	GYRO	8562.620051,-0.025719,0.008576,0.055044
10096.820967	GYRO	8562.629565,-0.020992,-0.000557,0.036967
10096.830181	ACC	8562.647680,-0.194473,-0.135986,-0.953552
10096.834997	GYRO	8562.638938,-0.024392,-0.018048,0.027069
10096.835821	GYRO	8562.648452,-0.022162,-0.049878,0.029969
10096.838806	ACC	8562.657726,-0.191605,-0.137909,-0.953552
10096.849417	ACC	8562.668012,-0.193420,-0.130066,-0.952423
10096.852430	GYRO	8562.658166,-0.021098,-0.079391,0.035303
10096.853245	GYRO	8562.667680,-0.017666,-0.086475,0.036340
10096.859162	ACC	8562.678087,-0.182541,-0.128738,-0.960190
10096.871930	ACC	8562.688311,-0.179443,-0.118866,-0.958954
10096.876230	GYRO	8562.677004,-0.008446,-0.073548,0.036597
10096.877206	GYRO	8562.686518,-0.002703,-0.051279,0.041824
10096.880111	ACC	8562.698173,-0.186371,-0.122009,-0.956146
10096.892037	ACC	8562.710227,-0.192261,-0.126999,-0.957306
10096.894624	GYRO	8562.696180,-0.008454,-0.024283,0.047171
