10526.343010	LOG_VERSION	2
10109.378018	GYRO	8763.847321,0.013825,0.176150,-0.019608
10109.381573	GYRO	8763.856667,-0.051795,0.184440,0.010578
10109.390038	ACC	8763.873988,-0.086563,-0.335342,-0.847656
10109.397522	GYRO	8763.866048,-0.104750,0.145785,0.037262
10109.399661	ACC	8763.883626,-0.115662,-0.335983,-0.851944
10109.400330	GYRO	8763.875394,-0.136947,0.075015,0.058100
10109.410470	ACC	8763.894200,-0.129196,-0.337112,-0.861801
10109.415242	GYRO	8763.884561,-0.136273,-0.041150,0.074169
10109.417321	GYRO	8763.893907,-0.093294,-0.198123,0.091140
10109.420347	ACC	8763.904244,-0.138855,-0.340149,-0.869736
10109.431721	ACC	8763.915089,-0.136963,-0.345016,-0.867889
10109.435962	GYRO	8763.903370,-0.021741,-0.355550,0.102211
10109.436797	GYRO	8763.912716,0.058560,-0.464134,0.097173
10109.442043	ACC	8763.925975,-0.132141,-0.354614,-0.870926
10109.451662	ACC	8763.935383,-0.121429,-0.350418,-0.872620
10109.454121	GYRO	8763.922158,0.137691,-0.499341,0.077226
10109.454950	GYRO	8763.931504,0.197864,-0.466330,0.059668
10109.461124	ACC	8763.945111,-0.108871,-0.348282,-0.863708
10109.471284	ACC	8763.955207,-0.073929,-0.339798,-0.854340
10109.472430	GYRO	8763.940790,0.225188,-0.390376,0.058340
10109.473257	GYRO	8763.950136,0.211711,-0.294040,0.067565
10109.481285	ACC	8763.965098,-0.065323,-0.343735,-0.838821
10109.491358	ACC	8763.975296,-0.067413,-0.350815,-0.825485
10109.492503	GYRO	8763.959492,0.171748,-0.177818,0.067775
10109.493952	GYRO	8763.968838,0.124278,-0.037914,0.056566
10109.501837	ACC	8763.985746,-0.074249,-0.356873,-0.823792
10109.508413	GYRO	8763.978187,0.086123,0.114573,0.044150
10109.511715	ACC	8763.995567,-0.081009,-0.362701,-0.834625
10109.513556	GYRO	8763.987533,0.057883,0.242443,0.035119
10109.523360	ACC	8764.006293,-0.086792,-0.363693,-0.842453
10109.527487	GYRO	8763.996731,0.040409,0.292749,0.034065
10109.528339	GYRO	8764.006077,0.039902,0.249799,0.044393
10109.533498	ACC	8764.017395,-0.096497,-0.363922,-0.842590
10109.544711	ACC	8764.027262,-0.108063,-0.365967,-0.855362
10109.547152	GYRO	8764.015429,0.058169,0.149838,0.054622
10109.548008	GYRO	8764.024775,0.093247,0.041395,0.054439
10109.552729	ACC	8764.036696,-0.108032,-0.368774,-0.862183
10109.564624	ACC	8764.047668,-0.100143,-0.370193,-0.882401
10109.567081	GYRO	8764.034263,0.133782,-0.036498,0.050778
10109.567918	GYRO	8764.043609,0.171104,-0.062616,0.042539
10109.573168	ACC	8764.057153,-0.076736,-0.373199,-0.902405
10109.583153	ACC	8764.067058,-0.064194,-0.365448,-0.880814
10109.584649	GYRO	8764.052965,0.194420,-0.031466,0.025202
10109.585469	GYRO	8764.062311,0.194448,0.042057,0.003410
10109.593402	ACC	8764.077400,-0.070190,-0.366913,-0.857758
10109.603294	GYRO	8764.071508,0.169118,0.137396,-0.007922
10109.604774	GYRO	8764.080854,0.121188,0.230854,-0.001928
10109.605644	ACC	8764.088096,-0.078979,-0.363419,-0.847168
10109.614282	ACC	8764.097811,-0.064423,-0.364044,-0.846985
10109.621063	GYRO	8764.090349,0.053177,0.314848,0.007626
10109.623396	ACC	8764.107316,-0.051682,-0.352921,-0.853317
10109.622204	GYRO	8764.099695,-0.039815,0.399692,0.004723
10109.634318	ACC	8764.117989,-0.038956,-0.342728,-0.860657
10109.639089	GYRO	8764.108900,-0.144724,0.486772,-0.010714
10109.639924	GYRO	8764.118246,-0.221972,0.555174,-0.020583
10109.644191	ACC	8764.128171,-0.033081,-0.345352,-0.869339
10109.675519	ACC	8764.139405,-0.031204,-0.343491,-0.860580
10109.676039	ACC	8764.147848,-0.019562,-0.346100,-0.863373
10109.676526	ACC	8764.158520,-0.023270,-0.349655,-0.890533
10109.678180	GYRO	8764.127593,-0.236818,0.589657,-0.014773
10109.678722	GYRO	8764.136939,-0.194169,0.600514,-0.008155
10109.689686	ACC	8764.167931,-0.017166,-0.352783,-0.929169
10109.690663	GYRO	8764.146288,-0.126464,0.607431,-0.005123
10109.692423	GYRO	8764.155634,-0.057841,0.629895,0.010504
10109.693693	ACC	8764.177841,0.007233,-0.326828,-0.929245
10109.699450	GYRO	8764.164983,-0.008669,0.676443,0.042286
10109.699998	GYRO	8764.174329,0.007032,0.732448,0.074267
10109.705012	ACC	8764.188856,0.033112,-0.326920,-0.884445
10109.714968	ACC	8764.198572,0.064713,-0.345383,-0.839935
10109.716432	GYRO	8764.183822,0.013454,0.773621,0.107452
10109.717266	GYRO	8764.193168,0.033198,0.800431,0.140561
10109.725348	ACC	8764.209217,0.084946,-0.346237,-0.816483
10109.742057	GYRO	8764.202523,0.029938,0.851517,0.174948
10109.743574	GYRO	8764.211869,-0.063775,0.975901,0.225901
10109.749502	GYRO	8764.221064,-0.247695,1.159102,0.285402
10109.750500	GYRO	8764.230410,-0.438215,1.311051,0.323176
10109.755751	ACC	8764.219154,0.112045,-0.337067,-0.799484
10109.756244	ACC	8764.229094,0.111221,-0.327179,-0.809921
10109.756886	ACC	8764.239531,0.120148,-0.336136,-0.844757
10109.766224	ACC	8764.250191,0.129959,-0.335617,-0.862000
10109.769697	GYRO	8764.239759,-0.543628,1.353832,0.330672
10109.770235	GYRO	8764.249105,-0.528174,1.280902,0.336328
10109.775122	ACC	8764.259241,0.139786,-0.327438,-0.870392
10109.785944	ACC	8764.269986,0.131973,-0.324875,-0.859818
10109.789071	GYRO	8764.258484,-0.407853,1.124449,0.347106
10109.789604	GYRO	8764.267830,-0.226336,0.936628,0.355234
10109.795278	ACC	8764.279407,0.143524,-0.330582,-0.851074
10109.805524	ACC	8764.289604,0.152222,-0.332367,-0.848099
10109.806323	GYRO	8764.277178,-0.052387,0.775763,0.357672
10109.806830	GYRO	8764.286524,0.055197,0.672203,0.353615
10109.815386	ACC	8764.299508,0.166718,-0.332184,-0.837250
10109.824801	GYRO	8764.295874,0.079788,0.624534,0.340874
10109.825812	GYRO	8764.305220,0.051533,0.607376,0.325004
10109.826489	ACC	8764.309474,0.170624,-0.328217,-0.836166
10109.835766	ACC	8764.319889,0.173523,-0.328140,-0.836121
10109.843288	GYRO	8764.314568,0.007742,0.594408,0.309225
10109.843815	GYRO	8764.323914,-0.021556,0.568228,0.293363
10109.846348	ACC	8764.329931,0.146500,-0.322723,-0.851837
10109.856251	ACC	8764.340243,0.129044,-0.328781,-0.863815
10109.864248	GYRO	8764.333429,-0.032765,0.527922,0.269374
10109.866283	ACC	8764.350238,0.126129,-0.332748,-0.863937
10109.867223	GYRO	8764.342775,-0.029399,0.470047,0.237280
10109.876818	ACC	8764.360828,0.128006,-0.327087,-0.850250
10109.882538	GYRO	8764.351933,-0.011433,0.392150,0.208542
10109.883387	GYRO	8764.361279,0.018223,0.326822,0.182023
10109.887168	ACC	8764.371117,0.131790,-0.321472,-0.829788
10109.898255	ACC	8764.381417,0.147263,-0.322174,-0.821854
10109.902412	GYRO	8764.370636,0.034053,0.307452,0.149845
10109.904414	GYRO	8764.379982,0.013557,0.326718,0.119021
10109.907112	ACC	8764.391071,0.164642,-0.325760,-0.816864
10109.918524	ACC	8764.402094,0.177246,-0.333206,-0.818771
10109.920242	GYRO	8764.389471,-0.033416,0.363196,0.103249
10109.921062	GYRO	8764.398817,-0.075808,0.409729,0.096615
10109.929976	ACC	8764.412947,0.192993,-0.332352,-0.847519
10109.937423	ACC	8764.421386,0.178696,-0.319641,-0.871628
10109.938789	GYRO	8764.408161,-0.098972,0.444188,0.094454
10109.939725	GYRO	8764.417507,-0.103463,0.427099,0.101360
10109.947926	ACC	8764.431728,0.162216,-0.316132,-0.873703
10109.958017	GYRO	8764.426856,-0.092686,0.348286,0.116213
10109.959041	ACC	8764.441966,0.147720,-0.309616,-0.875702
10109.959791	GYRO	8764.436202,-0.079042,0.240480,0.119596
10109.968601	ACC	8764.452537,0.144791,-0.314529,-0.878738
10109.975478	GYRO	8764.445547,-0.059586,0.143341,0.098876
10109.976323	GYRO	8764.454893,-0.029925,0.078074,0.068919
10109.978206	ACC	8764.462177,0.146545,-0.310089,-0.848679
10109.988976	ACC	8764.472932,0.167786,-0.322357,-0.840912
10109.994056	GYRO	8764.464102,-0.018718,0.049449,0.045939
10109.994890	GYRO	8764.473448,-0.048604,0.059222,0.032363
10109.999140	ACC	8764.483066,0.168793,-0.315506,-0.840744
10110.010097	ACC	8764.493964,0.182327,-0.319138,-0.836761
10110.015373	GYRO	8764.482960,-0.101954,0.121309,0.024645
10110.016224	GYRO	8764.492306,-0.152568,0.233943,0.024920
10110.021184	ACC	8764.505109,0.202698,-0.328293,-0.843430
10110.031567	ACC	8764.514822,0.198105,-0.320099,-0.873276
10110.034283	GYRO	8764.501634,-0.193604,0.342106,0.034307
10110.035119	GYRO	8764.510980,-0.222954,0.389639,0.049369
10110.040322	ACC	8764.524284,0.201126,-0.304474,-0.871948
10110.050500	ACC	8764.534352,0.192383,-0.302750,-0.871078
10110.051903	GYRO	8764.520327,-0.241857,0.379997,0.064382
10110.052733	GYRO	8764.529673,-0.257960,0.344551,0.078239
10110.060538	ACC	8764.544521,0.175003,-0.298157,-0.879913
10110.073288	ACC	8764.554137,0.170303,-0.294052,-0.899216
10110.076001	GYRO	8764.539031,-0.272671,0.296776,0.090945
10110.077049	GYRO	8764.548377,-0.288726,0.259243,0.095634
10110.081372	ACC	8764.564690,0.178802,-0.292480,-0.862350
10110.088044	GYRO	8764.557725,-0.311475,0.267750,0.098060
10110.091669	ACC	8764.575616,0.202957,-0.287369,-0.841599
10110.090729	GYRO	8764.567071,-0.324060,0.310317,0.094687
10110.102486	ACC	8764.586149,0.207794,-0.284409,-0.836639
10110.107276	GYRO	8764.576480,-0.304305,0.340088,0.087686
10110.108115	GYRO	8764.585826,-0.248528,0.349078,0.087350
10110.114599	ACC	8764.597859,0.211533,-0.279846,-0.811371
10110.124611	ACC	8764.607536,0.235748,-0.286087,-0.810211
10110.127190	GYRO	8764.595110,-0.179917,0.372749,0.098394
10110.128018	GYRO	8764.604456,-0.138880,0.408023,0.122205
10110.133007	ACC	8764.616890,0.247360,-0.291641,-0.810165
10110.143283	ACC	8764.626994,0.253265,-0.287460,-0.818680
10110.144666	GYRO	8764.613804,-0.141230,0.402807,0.160038
10110.145495	GYRO	8764.623150,-0.160545,0.343242,0.197986
10110.172834	ACC	8764.638017,0.248520,-0.287369,-0.832275
10110.173367	ACC	8764.646477,0.233093,-0.278839,-0.840042
10110.173960	ACC	8764.656594,0.220673,-0.274841,-0.865250
10110.174935	GYRO	8764.632357,-0.167043,0.302322,0.214079
10110.175465	GYRO	8764.641703,-0.155335,0.313746,0.217444
10110.189082	ACC	8764.668667,0.207932,-0.272568,-0.844116
10110.190955	GYRO	8764.651048,-0.131777,0.327536,0.227613
10110.192688	ACC	8764.676677,0.207001,-0.277298,-0.853912
10110.191688	GYRO	8764.660394,-0.099322,0.306684,0.234301
10110.203009	ACC	8764.686951,0.201202,-0.273560,-0.853912
10110.202114	GYRO	8764.669892,-0.061731,0.265022,0.214604
10110.204496	GYRO	8764.679238,-0.023905,0.210105,0.181158
10110.215624	ACC	8764.697460,0.204224,-0.267471,-0.863388
10110.219959	GYRO	8764.688440,0.002144,0.146915,0.156952
10110.220805	GYRO	8764.697786,0.016222,0.086558,0.150006
10110.223645	ACC	8764.707603,0.191605,-0.264908,-0.860611
10110.235053	ACC	8764.718278,0.195419,-0.270691,-0.858765
10110.239578	GYRO	8764.707189,0.025569,0.023693,0.152258
10110.240430	GYRO	8764.716535,0.042151,-0.044551,0.148737
10110.244118	ACC	8764.728084,0.208878,-0.277405,-0.845184
10110.256408	ACC	8764.739274,0.213699,-0.276413,-0.839294
10110.258992	GYRO	8764.725971,0.067834,-0.086654,0.140572
10110.259830	GYRO	8764.735317,0.087856,-0.073837,0.138157
10110.264977	ACC	8764.748766,0.209793,-0.273651,-0.835419
10110.275917	ACC	8764.759864,0.229111,-0.286865,-0.832520
10110.277334	GYRO	8764.744667,0.082116,-0.014539,0.150783
10110.278183	GYRO	8764.754013,0.051978,0.081342,0.166983
10110.284979	ACC	8764.768927,0.234970,-0.286621,-0.838242
10110.294589	ACC	8764.778568,0.234009,-0.289490,-0.844101
10110.295338	GYRO	8764.763391,0.007001,0.211807,0.183264
10110.298820	GYRO	8764.772737,-0.039175,0.343516,0.191530
10110.305316	ACC	8764.789261,0.230240,-0.285507,-0.853760
10110.315212	ACC	8764.799175,0.224533,-0.287323,-0.871262
10110.312247	GYRO	8764.782059,-0.077321,0.421620,0.186009
10110.316672	GYRO	8764.791405,-0.098543,0.410045,0.180409
10110.325709	ACC	8764.809548,0.231308,-0.288162,-0.869247
10110.331565	GYRO	8764.800609,-0.107906,0.326432,0.189653
10110.332430	GYRO	8764.809955,-0.114473,0.216974,0.200033
10110.335720	ACC	8764.819625,0.236053,-0.288269,-0.854691
10110.349464	ACC	8764.831223,0.236954,-0.282639,-0.840057
10110.353428	GYRO	8764.819304,-0.105668,0.114839,0.195422
10110.355484	ACC	8764.839467,0.218506,-0.273499,-0.831436
10110.356133	GYRO	8764.828650,-0.078340,0.044619,0.188400
10110.366923	ACC	8764.850527,0.212708,-0.278397,-0.838379
10110.371070	GYRO	8764.837998,-0.054256,0.027137,0.185968
10110.371920	GYRO	8764.847344,-0.043950,0.052138,0.183608
10110.376201	ACC	8764.860164,0.213699,-0.282150,-0.847153
10110.385961	ACC	8764.869918,0.212738,-0.289871,-0.852142
10110.388483	GYRO	8764.856837,-0.046925,0.089311,0.177887
10110.389323	GYRO	8764.866183,-0.054467,0.115263,0.165320
10110.397855	ACC	8764.880590,0.217529,-0.292725,-0.849258
10110.406381	ACC	8764.890349,0.233994,-0.291428,-0.844147
10110.407337	GYRO	8764.875533,-0.060336,0.112135,0.144728
10110.408179	GYRO	8764.884879,-0.058583,0.078637,0.132120
10110.416956	ACC	8764.900875,0.246597,-0.287354,-0.836166
10110.424545	GYRO	8764.894228,-0.059426,0.057242,0.132130
10110.426436	ACC	8764.910392,0.250412,-0.294128,-0.832382
10110.427325	GYRO	8764.903574,-0.065979,0.094202,0.134452
10110.442893	ACC	8764.922333,0.241760,-0.291275,-0.842102
10110.448363	ACC	8764.931212,0.229294,-0.288361,-0.859604
10110.449840	GYRO	8764.912780,-0.077852,0.165997,0.133359
10110.450682	GYRO	8764.922126,-0.083552,0.224515,0.126503
10110.457829	ACC	8764.941513,0.221573,-0.286469,-0.868378
10110.464811	GYRO	8764.931471,-0.067255,0.247486,0.118378
10110.467212	ACC	8764.951165,0.213821,-0.284760,-0.865555
10110.465998	GYRO	8764.940817,-0.034747,0.224628,0.111313
10110.481181	ACC	8764.962698,0.216614,-0.284973,-0.848114
10110.484949	GYRO	8764.950310,0.006948,0.149110,0.101915
10110.485951	GYRO	8764.959656,0.053791,0.050166,0.086761
10110.487563	ACC	8764.971526,0.230164,-0.288574,-0.845123
10110.499852	ACC	8764.983254,0.225327,-0.288681,-0.846146
10110.501348	GYRO	8764.969007,0.087220,-0.028811,0.072828
10110.502170	GYRO	8764.978353,0.089040,-0.066890,0.064805
10110.509641	ACC	8764.993581,0.229172,-0.289612,-0.844162
10110.518654	ACC	8765.002598,0.218567,-0.291595,-0.856934
10110.519953	GYRO	8764.987635,0.068732,-0.061608,0.061487
10110.520777	GYRO	8764.996981,0.043206,-0.028342,0.060486
10110.528754	ACC	8765.012731,0.235992,-0.297028,-0.855835
10110.536538	GYRO	8765.006255,0.020016,0.007120,0.065200
10110.538574	ACC	8765.022350,0.238892,-0.295090,-0.850937
10110.539687	GYRO	8765.015601,0.006557,0.029213,0.073297
10110.549141	ACC	8765.033074,0.231094,-0.298218,-0.851120
10110.555060	GYRO	8765.025154,0.011130,0.040516,0.075558
10110.555902	GYRO	8765.034500,0.023959,0.056545,0.074331
10110.559103	ACC	8765.043062,0.215637,-0.295563,-0.857056
10110.569456	ACC	8765.053159,0.211777,-0.288849,-0.856003
10110.572373	GYRO	8765.043642,0.028351,0.079116,0.075446
10110.573202	GYRO	8765.052988,0.015503,0.064212,0.076672
10110.581264	ACC	8765.063998,0.208878,-0.285034,-0.855011
10110.591949	ACC	8765.074878,0.210815,-0.280167,-0.851013
10110.593406	GYRO	8765.062486,-0.009268,-0.021655,0.068820
10110.594226	GYRO	8765.071832,-0.032368,-0.136643,0.055234
10110.601524	ACC	8765.085453,0.205017,-0.281265,-0.853043
10110.610271	ACC	8765.094256,0.209839,-0.283127,-0.851089
10110.611668	GYRO	8765.081184,-0.056110,-0.212322,0.045081
10110.614178	GYRO	8765.090530,-0.084190,-0.240851,0.036088
10110.620653	ACC	8765.104595,0.216721,-0.278000,-0.856659
10110.631408	ACC	8765.114334,0.221542,-0.277893,-0.855637
10110.632725	GYRO	8765.099877,-0.107877,-0.246787,0.027063
10110.633549	GYRO	8765.109223,-0.119917,-0.238006,0.025987
10110.641079	ACC	8765.124874,0.218658,-0.274124,-0.851746
10110.671190	ACC	8765.134525,0.214752,-0.272354,-0.846924
10110.671708	ACC	8765.144414,0.216705,-0.270355,-0.847809
10110.672216	ACC	8765.155211,0.221451,-0.274277,-0.838181
10110.673262	GYRO	8765.118573,-0.125209,-0.205542,0.029449
10110.673804	GYRO	8765.127920,-0.133115,-0.158462,0.030631
10110.674270	GYRO	8765.137115,-0.136170,-0.116891,0.030639
10110.674734	GYRO	8765.146461,-0.121086,-0.092900,0.027105
10110.687634	ACC	8765.165002,0.233124,-0.279709,-0.845856
10110.688640	GYRO	8765.155813,-0.083074,-0.088725,0.024584
10110.689277	GYRO	8765.165159,-0.034236,-0.092291,0.026585
10110.690777	ACC	8765.174728,0.237061,-0.275681,-0.848618
10110.704039	ACC	8765.186439,0.225342,-0.273270,-0.835190
10110.705608	GYRO	8765.174516,0.016486,-0.065480,0.030859
10110.706435	GYRO	8765.183862,0.055806,0.003820,0.037483
10110.711858	ACC	8765.195819,0.222366,-0.280136,-0.836349
10110.722927	ACC	8765.206615,0.217529,-0.275421,-0.833420
10110.725367	GYRO	8765.193392,0.070269,0.064667,0.048841
10110.726207	GYRO	8765.202738,0.064092,0.077883,0.058043
10110.732034	ACC	8765.215973,0.220535,-0.273254,-0.843964
10110.742424	ACC	8765.226201,0.220596,-0.272171,-0.849731
10110.745494	GYRO	8765.212039,0.052367,0.067604,0.053531
10110.747499	GYRO	8765.221385,0.045424,0.056376,0.044408
10110.752581	ACC	8765.236473,0.220657,-0.278748,-0.865341
10110.764308	ACC	8765.246047,0.231323,-0.280426,-0.866196
10110.765148	GYRO	8765.230737,0.043465,0.030457,0.044426
10110.766295	GYRO	8765.240083,0.046514,-0.011195,0.049002
10110.772843	ACC	8765.256770,0.229385,-0.278564,-0.863266
10110.780760	GYRO	8765.249434,0.051834,-0.046031,0.052416
10110.782411	ACC	8765.266362,0.229355,-0.281509,-0.862366
10110.783449	GYRO	8765.258780,0.060208,-0.049361,0.059243
10110.793180	ACC	8765.276997,0.218628,-0.279007,-0.851852
10110.798576	GYRO	8765.267982,0.070573,-0.029063,0.068344
10110.799443	GYRO	8765.277328,0.073788,-0.007721,0.074049
10110.803265	ACC	8765.287213,0.212830,-0.273315,-0.850845
