9470.899896	LOG_VERSION	2
8134.715773	ACC	7753.728487,1.010590,-0.020264,0.097595
8134.726568	ACC	7753.739114,1.001862,-0.012604,0.103577
8134.731568	GYRO	7753.730112,0.214205,0.104603,-0.013642
8134.732422	GYRO	7753.739626,0.199176,0.103298,-0.004110
8134.736595	ACC	7753.749234,0.999130,0.011703,0.117889
8134.747016	ACC	7753.759430,0.994888,0.057693,0.131653
8134.752678	GYRO	7753.749156,0.194477,0.098409,0.007711
8134.753533	GYRO	7753.758670,0.203541,0.092243,0.024250
8134.756799	ACC	7753.769480,0.997360,0.088226,0.136261
8134.769336	ACC	7753.781451,1.002731,0.119781,0.140930
8134.773578	GYRO	7753.768365,0.230967,0.068357,0.042769
8134.774399	GYRO	7753.777879,0.267507,0.020810,0.067923
8134.776918	ACC	7753.789569,0.996262,0.121826,0.129013
8134.787881	ACC	7753.800347,0.998260,0.111206,0.117935
8134.792044	GYRO	7753.787218,0.306326,-0.029133,0.095406
8134.792905	GYRO	7753.796732,0.348686,-0.060122,0.114941
8134.797481	ACC	7753.810149,0.982254,0.089203,0.119263
8134.807085	ACC	7753.819767,0.977707,0.070206,0.131683
8134.809673	GYRO	7753.806400,0.392295,-0.073311,0.125316
8134.810509	GYRO	7753.815914,0.439395,-0.075860,0.132334
8134.818229	ACC	7753.830440,0.986649,0.062057,0.157364
8134.827641	ACC	7753.840351,0.994492,0.065186,0.155548
8134.828597	GYRO	7753.825434,0.486535,-0.070114,0.135952
8134.829417	GYRO	7753.834948,0.519950,-0.054798,0.131453
8134.838535	ACC	7753.851129,0.987930,0.072968,0.153641
8134.846094	GYRO	7753.844471,0.535021,-0.035807,0.119911
8134.848021	ACC	7753.860736,1.002045,0.060989,0.118942
8134.848641	GYRO	7753.853985,0.535159,-0.022616,0.104696
8134.860184	ACC	7753.872564,0.995377,0.046402,0.100739
8134.865084	GYRO	7753.863360,0.523715,-0.027169,0.096277
8134.865931	GYRO	7753.872874,0.523708,-0.045956,0.093497
8134.868484	ACC	7753.881098,0.991684,0.037735,0.084702
8134.878995	ACC	7753.891528,0.991638,0.019241,0.070465
8134.884848	GYRO	7753.882398,0.553602,-0.055420,0.093248
8134.885707	GYRO	7753.891912,0.592716,-0.043740,0.094621
8134.889031	ACC	7753.901708,0.997681,0.003036,0.046448
8134.901296	ACC	7753.912305,0.998215,-0.007935,0.055145
8134.906408	GYRO	7753.901535,0.604301,-0.023642,0.087875
8134.908843	ACC	7753.921523,1.004593,-0.014923,0.066956
8134.907571	GYRO	7753.911049,0.567723,-0.004333,0.062125
8134.921357	ACC	7753.933007,0.999237,-0.015396,0.088638
8134.923920	GYRO	7753.920467,0.485151,0.019779,0.035361
8134.924746	GYRO	7753.929981,0.370277,0.028498,0.017860
8134.931061	ACC	7753.943729,0.997986,-0.004929,0.110626
8134.940547	ACC	7753.952967,1.002304,0.026520,0.119217
8134.943479	GYRO	7753.939654,0.238090,0.013656,0.003466
8134.944319	GYRO	7753.949168,0.110499,0.002318,-0.009669
8134.950822	ACC	7753.962598,0.993210,0.061722,0.123779
8134.959731	ACC	7753.972403,0.986938,0.089172,0.126266
8134.962075	GYRO	7753.958542,0.009374,0.017939,-0.018705
8134.962925	GYRO	7753.968056,-0.051481,0.049945,-0.026270
8134.970376	ACC	7753.983006,0.982925,0.094849,0.137192
8134.980316	ACC	7753.992856,0.984131,0.101822,0.133392
8134.981852	GYRO	7753.977779,-0.080203,0.061798,-0.028356
8134.982694	GYRO	7753.987293,-0.087213,0.035772,-0.019360
8134.990588	ACC	7754.003253,0.995575,0.087326,0.128296
8135.001338	GYRO	7753.996757,-0.080528,-0.015140,-0.001377
8135.002421	ACC	7754.013384,0.997284,0.075546,0.128082
8135.003171	GYRO	7754.006271,-0.068096,-0.048470,0.020541
8135.011158	ACC	7754.023869,0.998871,0.065613,0.134827
8135.018138	GYRO	7754.015795,-0.054430,-0.033522,0.041094
8135.019120	GYRO	7754.025309,-0.032601,0.002762,0.051357
8135.021989	ACC	7754.033502,0.994705,0.064362,0.145615
8135.031850	ACC	7754.044141,0.978806,0.067673,0.166290
8135.055932	ACC	7754.054040,0.972870,0.076202,0.179260
8135.056445	ACC	7754.063776,0.984512,0.084213,0.185486
8135.058129	GYRO	7754.034683,-0.000365,0.023887,0.051750
8135.058680	GYRO	7754.044197,0.034195,0.022766,0.044518
8135.059144	GYRO	7754.053719,0.063022,0.013476,0.033548
8135.059828	GYRO	7754.063233,0.086052,0.004101,0.028545
8135.060883	ACC	7754.073744,0.982712,0.092041,0.186615
8135.077542	ACC	7754.085972,0.978195,0.103851,0.182846
8135.079360	GYRO	7754.072758,0.102101,-0.001905,0.034350
8135.080085	GYRO	7754.082272,0.115792,-0.016239,0.045942
8135.081225	ACC	7754.093923,0.982193,0.103043,0.176941
8135.094314	ACC	7754.106702,0.989258,0.100464,0.162140
8135.096850	GYRO	7754.091945,0.137516,-0.037666,0.058563
8135.097692	GYRO	7754.101459,0.167310,-0.059068,0.068787
8135.112146	ACC	7754.124738,0.999130,0.070648,0.128006
8135.114760	GYRO	7754.110967,0.187999,-0.056788,0.071184
8135.115646	GYRO	7754.120481,0.192684,-0.028461,0.065816
8135.122518	ACC	7754.135176,1.001663,0.050034,0.125641
8135.132269	ACC	7754.144977,0.998581,0.037231,0.122375
8135.134121	GYRO	7754.130007,0.188164,0.010432,0.063069
8135.134983	GYRO	7754.139521,0.178989,0.037491,0.064847
8135.142844	ACC	7754.155475,0.990692,0.033112,0.124176
8135.152494	ACC	7754.165089,0.977005,0.025986,0.122833
8135.153765	GYRO	7754.149044,0.162914,0.051657,0.063981
8135.154607	GYRO	7754.158558,0.142272,0.063554,0.058308
8135.163377	ACC	7754.176049,0.977905,0.024994,0.124832
8135.170913	GYRO	7754.168078,0.117019,0.075439,0.053834
8135.172980	ACC	7754.185674,0.990723,0.035080,0.124207
8135.173706	GYRO	7754.177592,0.089443,0.083761,0.051672
8135.186869	ACC	7754.197686,0.997894,0.057816,0.127731
8135.190929	GYRO	7754.186969,0.057246,0.083835,0.050535
8135.191766	GYRO	7754.196483,0.023919,0.079261,0.045727
8135.194921	ACC	7754.207624,0.993423,0.074509,0.126053
8135.208279	ACC	7754.218721,0.987457,0.081100,0.138947
8135.210928	GYRO	7754.206150,-0.011675,0.071238,0.036083
8135.211763	GYRO	7754.215664,-0.049547,0.059747,0.022795
8135.215380	ACC	7754.228091,0.987259,0.077057,0.143814
8135.226104	ACC	7754.238593,0.996445,0.069092,0.159607
8135.228614	GYRO	7754.225184,-0.081666,0.049422,0.009521
8135.230584	GYRO	7754.234698,-0.104624,0.049557,0.003603
8135.235335	ACC	7754.247811,0.997177,0.063126,0.164444
8135.245689	ACC	7754.258364,0.999084,0.063141,0.165451
8135.247426	GYRO	7754.244224,-0.113797,0.063712,0.002725
8135.248256	GYRO	7754.253738,-0.113768,0.071986,0.000517
8135.256272	ACC	7754.268920,0.999191,0.067093,0.164536
8135.265892	ACC	7754.278609,0.988571,0.068878,0.164444
8135.267521	GYRO	7754.263253,-0.107992,0.062639,-0.004457
8135.268398	GYRO	7754.272767,-0.097641,0.048541,-0.007155
8135.277787	ACC	7754.290453,0.985016,0.075821,0.156616
8135.286287	ACC	7754.298926,0.989136,0.081924,0.150864
8135.285392	GYRO	7754.282413,-0.094198,0.042652,-0.007285
8135.287905	GYRO	7754.291927,-0.101125,0.043783,-0.003675
8135.296836	ACC	7754.309559,0.991028,0.085815,0.155930
8135.306705	ACC	7754.319373,0.992905,0.080933,0.154861
8135.307497	GYRO	7754.301391,-0.112660,0.047256,0.001185
8135.308338	GYRO	7754.310905,-0.116103,0.053145,0.001315
8135.319272	ACC	7754.330238,0.990707,0.071976,0.157623
8135.327490	ACC	7754.339664,0.993225,0.061035,0.165329
8135.328962	GYRO	7754.320218,-0.112641,0.061376,0.001483
8135.329788	GYRO	7754.329732,-0.104628,0.067149,0.007550
8135.338744	ACC	7754.350666,0.997604,0.042328,0.169968
8135.342999	GYRO	7754.339408,-0.090853,0.067069,0.011100
8135.343831	GYRO	7754.348922,-0.077038,0.062377,0.008595
8135.348912	ACC	7754.361507,0.997726,0.025909,0.149841
8135.359070	ACC	7754.371291,0.993774,0.009308,0.137573
8135.361909	GYRO	7754.358439,-0.059762,0.051834,0.003577
8135.362744	GYRO	7754.367953,-0.039044,0.041267,-0.000256
8135.368349	ACC	7754.380663,0.994598,0.001465,0.137421
8135.378032	ACC	7754.390716,0.987961,0.001465,0.130417
8135.380604	GYRO	7754.377469,-0.019451,0.035446,-0.006370
8135.381434	GYRO	7754.386983,-0.005653,0.031893,-0.006468
8135.388604	ACC	7754.401204,0.988098,0.014175,0.135605
8135.398594	ACC	7754.411261,0.995667,0.025803,0.154755
8135.400878	GYRO	7754.396361,0.001223,0.034177,-0.002856
8135.401729	GYRO	7754.405875,-0.003352,0.045970,-0.003791
8135.408818	ACC	7754.421493,0.999786,0.038651,0.156052
8135.418507	ACC	7754.431158,0.997711,0.042419,0.165024
8135.420982	GYRO	7754.415541,-0.019410,0.066038,-0.005725
8135.421807	GYRO	7754.425055,-0.044689,0.079043,-0.006600
8135.429080	ACC	7754.441789,0.993668,0.041245,0.170883
8135.439836	ACC	7754.451377,0.992508,0.037216,0.175720
8135.440492	GYRO	7754.434583,-0.076841,0.070995,-0.015058
8135.441407	GYRO	7754.444097,-0.107860,0.044139,-0.025108
8135.449403	ACC	7754.462084,0.987747,0.034286,0.168671
8135.455817	GYRO	7754.453469,-0.140066,0.017208,-0.030389
8135.456665	GYRO	7754.462983,-0.173380,0.007966,-0.037679
8135.459196	ACC	7754.471890,0.983398,0.040375,0.152924
8135.469990	ACC	7754.482387,0.977966,0.048325,0.143112
8135.474731	GYRO	7754.472510,-0.206654,0.008195,-0.048345
8135.475580	GYRO	7754.482024,-0.235348,0.013065,-0.055345
8135.479715	ACC	7754.492416,0.975189,0.053223,0.142197
8135.491053	ACC	7754.503016,0.978226,0.062393,0.186951
8135.495415	GYRO	7754.491690,-0.261790,0.022523,-0.055101
8135.496249	GYRO	7754.501204,-0.288229,0.035511,-0.054783
8135.501052	ACC	7754.513067,0.992661,0.057709,0.187027
8135.512268	ACC	7754.524559,1.001328,0.059067,0.233688
8135.515532	GYRO	7754.510721,-0.314701,0.043734,-0.050990
8135.517257	GYRO	7754.520235,-0.337768,0.044817,-0.042587
8135.520389	ACC	7754.533052,1.001266,0.056107,0.233627
8135.530293	ACC	7754.543015,0.987564,0.057693,0.241394
8135.556005	ACC	7754.552858,0.987534,0.057678,0.242386
8135.556514	ACC	7754.562668,0.979721,0.055573,0.242233
8135.557055	GYRO	7754.529762,-0.358498,0.040107,-0.040268
8135.557646	GYRO	7754.539276,-0.379127,0.020350,-0.053760
8135.558111	GYRO	7754.548648,-0.391690,-0.008776,-0.071038
8135.558846	GYRO	7754.558162,-0.387062,-0.029848,-0.078641
8135.559880	ACC	7754.572745,0.970947,0.064102,0.253189
8135.574310	ACC	7754.583093,0.969559,0.075165,0.238556
8135.576118	GYRO	7754.567838,-0.361792,-0.035832,-0.075234
8135.576624	GYRO	7754.577352,-0.320442,-0.031329,-0.066866
8135.581103	ACC	7754.593725,0.978745,0.086349,0.227997
8135.590605	ACC	7754.603205,0.989105,0.094772,0.206543
8135.591634	GYRO	7754.586853,-0.272231,-0.015187,-0.051113
8135.592518	GYRO	7754.596367,-0.218300,0.011439,-0.029189
8135.603891	ACC	7754.613888,0.998764,0.102432,0.172195
8135.608757	GYRO	7754.605758,-0.158625,0.039213,-0.006059
8135.610812	ACC	7754.623512,1.002747,0.112000,0.133835
8135.611485	GYRO	7754.615272,-0.097756,0.051822,0.008407
8135.621702	ACC	7754.634134,1.003937,0.113159,0.124969
8135.627513	GYRO	7754.624791,-0.039147,0.053961,0.015505
8135.628359	GYRO	7754.634305,0.021773,0.063156,0.022748
8135.631623	ACC	7754.644308,0.998383,0.104797,0.148483
8135.642708	ACC	7754.654758,0.993546,0.091370,0.178818
8135.646920	GYRO	7754.644028,0.078072,0.092265,0.036378
8135.648955	GYRO	7754.653542,0.117153,0.140249,0.049243
8135.652240	ACC	7754.664130,0.984894,0.076981,0.205139
8135.663932	ACC	7754.675593,0.990814,0.063858,0.230682
8135.667817	GYRO	7754.663006,0.128678,0.184864,0.054932
8135.668710	GYRO	7754.672520,0.109113,0.176661,0.054792
8135.673788	ACC	7754.686438,0.986771,0.057816,0.233475
8135.682975	ACC	7754.695460,0.980911,0.055740,0.233353
8135.687000	GYRO	7754.682044,0.072211,0.093222,0.050708
8135.687831	GYRO	7754.691558,0.045716,-0.025322,0.032758
8135.692613	ACC	7754.705256,0.988831,0.055038,0.225540
8135.708890	ACC	7754.714949,0.987015,0.052185,0.217529
8135.710249	GYRO	7754.700937,0.045766,-0.112048,0.009476
8135.711896	ACC	7754.724769,0.980957,0.042206,0.219208
8135.711023	GYRO	7754.710451,0.068843,-0.127192,-0.002799
8135.722556	ACC	7754.735001,0.974289,0.036346,0.208130
8135.725258	GYRO	7754.720146,0.103420,-0.088384,-0.004421
8135.726112	GYRO	7754.729660,0.135711,-0.033119,-0.004500
8135.732946	ACC	7754.745638,0.969528,0.036301,0.205093
8135.743253	ACC	7754.755890,0.978195,0.030594,0.202103
8135.744069	GYRO	7754.739146,0.157594,0.002104,-0.001410
8135.745499	GYRO	7754.748660,0.170190,0.007832,0.007032
8135.754222	ACC	7754.766595,0.988968,0.029907,0.196320
8135.759649	GYRO	7754.758045,0.181606,-0.001754,0.016344
8135.760668	GYRO	7754.767559,0.187287,-0.012468,0.023259
8135.765415	ACC	7754.778077,0.992828,0.036743,0.203430
8135.774642	ACC	7754.787063,0.996170,0.041000,0.188736
8135.779305	GYRO	7754.777231,0.188399,-0.013722,0.027998
8135.780329	GYRO	7754.786745,0.187252,0.002713,0.030730
8135.785541	ACC	7754.797271,1.000671,0.043488,0.163086
8135.796689	ACC	7754.808375,1.000183,0.047699,0.146362
8135.801789	GYRO	7754.796243,0.186166,0.029835,0.027729
8135.802960	GYRO	7754.805757,0.179341,0.052298,0.022256
8135.804516	ACC	7754.817217,0.999268,0.050644,0.146408
8135.816280	ACC	7754.828751,0.997589,0.049820,0.134476
8135.820113	GYRO	7754.815298,0.167896,0.067690,0.017833
8135.821116	GYRO	7754.824812,0.164450,0.071225,0.017913
8135.825412	ACC	7754.838095,0.997589,0.049820,0.134476
8135.837268	ACC	7754.848745,0.989685,0.053452,0.144363
8135.838845	GYRO	7754.834328,0.173570,0.065174,0.027305
