11345.053488	LOG_VERSION	2
10934.792219	ACC	9503.166644,-0.210281,-0.388275,-0.836975
10934.800085	ACC	9503.176505,-0.209122,-0.385910,-0.860092
10934.817202	ACC	9503.188262,-0.193542,-0.389282,-0.868637
10934.820424	ACC	9503.196948,-0.180756,-0.375137,-0.880737
10934.837476	ACC	9503.210031,-0.193298,-0.404343,-0.781998
10934.843767	ACC	9503.220095,-0.189255,-0.461792,-0.719391
10934.855524	ACC	9503.231838,-0.129181,-0.309525,-0.698929
10934.868082	ACC	9503.242254,-0.202621,-0.223877,-0.802505
10934.882890	ACC	9503.253873,-0.251205,-0.337479,-0.905090
10934.885512	ACC	9503.262036,-0.109634,-0.348831,-0.891739
10934.904434	ACC	9503.272636,-0.089584,-0.328918,-0.826294
10934.905977	ACC	9503.282320,-0.146133,-0.330917,-0.789459
10934.916737	ACC	9503.293062,-0.166397,-0.294632,-0.773514
10934.927138	ACC	9503.303425,-0.167191,-0.270203,-0.776886
10934.937494	ACC	9503.313549,-0.155380,-0.271454,-0.802841
10934.950015	ACC	9503.326185,-0.150421,-0.272095,-0.816299
10934.985591	ACC	9503.339107,-0.147629,-0.259811,-0.787979
10934.986106	ACC	9503.347959,-0.124603,-0.301132,-0.789490
10934.986598	ACC	9503.358534,-0.069199,-0.304413,-0.804245
10934.994469	ACC	9503.370209,-0.080826,-0.244186,-0.747101
10935.002531	ACC	9503.378850,-0.031342,-0.244934,-0.746429
10935.013978	ACC	9503.389227,-0.068008,-0.242447,-0.774902
10935.022882	ACC	9503.399246,-0.254623,-0.277283,-0.774384
10935.034166	ACC	9503.410396,-0.108322,-0.260651,-0.856049
10935.043244	ACC	9503.419609,-0.019241,-0.290649,-0.855438
10935.053476	ACC	9503.429818,0.008804,-0.289230,-0.841476
10935.063934	ACC	9503.440235,-0.008377,-0.256393,-0.847809
10935.074397	ACC	9503.450805,-0.151138,-0.245621,-0.826385
10935.085808	ACC	9503.462161,-0.146454,-0.233368,-0.792236
10935.094872	ACC	9503.471220,-0.058441,-0.237747,-0.750519
10935.105418	ACC	9503.481526,0.007309,-0.271210,-0.751251
10935.115440	ACC	9503.491781,0.040329,-0.256989,-0.736008
10935.126641	ACC	9503.502724,0.074478,-0.240356,-0.747742
10935.135854	ACC	9503.512183,0.084488,-0.228867,-0.781174
10935.147067	ACC	9503.523023,0.047928,-0.214584,-0.816162
10935.159566	ACC	9503.532751,-0.007065,-0.201813,-0.844696
10935.167342	ACC	9503.543610,-0.057205,-0.182129,-0.873016
10935.169335	GYRO	9503.537583,-0.321115,0.513274,0.710018
10935.180242	ACC	9503.555025,-0.083191,-0.167847,-0.890472
10935.185406	GYRO	9503.546780,-0.229211,0.365226,0.531875
10935.187122	ACC	9503.563362,-0.055817,-0.159088,-0.909225
10935.188224	GYRO	9503.556126,-0.120241,0.264655,0.360495
10935.197510	ACC	9503.573712,-0.044174,-0.160721,-0.911026
10935.207381	ACC	9503.583662,-0.055923,-0.166977,-0.902634
10935.208236	GYRO	9503.565476,-0.026935,0.174738,0.205250
10935.209112	GYRO	9503.574822,0.030205,0.109047,0.102931
10935.218311	ACC	9503.594322,-0.065781,-0.163696,-0.880478
10935.224380	GYRO	9503.584169,0.048371,0.091893,0.075323
10935.225286	GYRO	9503.593515,0.030238,0.105347,0.121268
10935.227838	ACC	9503.604162,-0.048279,-0.164200,-0.882156
10935.240256	ACC	9503.615506,0.020493,-0.142609,-0.846939
10935.242840	GYRO	9503.603014,-0.014379,0.133134,0.217791
10935.243673	GYRO	9503.612360,-0.075727,0.165006,0.318998
10935.249149	ACC	9503.625450,0.023483,-0.134720,-0.847672
10935.258472	ACC	9503.634739,0.016785,-0.142334,-0.869186
10935.260978	GYRO	9503.621706,-0.155806,0.181420,0.382502
10935.261814	GYRO	9503.631052,-0.248760,0.188140,0.407123
10935.268645	ACC	9503.644958,-0.038315,-0.130707,-0.888077
10935.279680	ACC	9503.655055,-0.086777,-0.107681,-0.879608
10935.280861	GYRO	9503.640401,-0.338144,0.194951,0.430575
10935.281685	GYRO	9503.649747,-0.406182,0.204013,0.477966
10935.288896	ACC	9503.665248,-0.117752,-0.096741,-0.878830
10935.299141	ACC	9503.675395,-0.050552,-0.073486,-0.888016
10935.300289	GYRO	9503.659094,-0.436567,0.239849,0.517103
10935.301116	GYRO	9503.668440,-0.430366,0.298706,0.504445
10935.309366	ACC	9503.685726,0.030273,-0.079590,-0.931458
10935.319229	ACC	9503.695562,0.082565,-0.083359,-0.919205
10935.318343	GYRO	9503.677794,-0.429539,0.325473,0.455156
10935.320709	GYRO	9503.687140,-0.465319,0.333122,0.427864
10935.331483	ACC	9503.706066,0.067917,-0.085846,-0.908844
10935.335401	GYRO	9503.696358,-0.523371,0.387574,0.464870
10935.336243	GYRO	9503.705704,-0.585866,0.488962,0.578672
10935.341110	ACC	9503.717427,0.055374,-0.057159,-0.892944
10935.351329	ACC	9503.727162,0.041550,-0.055145,-0.857346
10935.355569	GYRO	9503.715187,-0.638685,0.576148,0.742844
10935.356406	GYRO	9503.724533,-0.701167,0.600436,0.889899
10935.360307	ACC	9503.736664,-0.031296,-0.063766,-0.856644
10935.371021	ACC	9503.747092,-0.056595,-0.063599,-0.847305
10935.373556	GYRO	9503.733885,-0.810546,0.589240,0.954732
10935.374385	GYRO	9503.743231,-0.954135,0.639359,0.949848
10935.380654	ACC	9503.756567,0.012985,-0.079773,-0.824463
10935.390464	ACC	9503.766803,0.112381,-0.098892,-0.756790
10935.393033	GYRO	9503.752572,-1.081399,0.781805,0.959742
10935.393868	GYRO	9503.761918,-1.194813,0.946120,1.021118
10935.400915	ACC	9503.777190,0.222763,-0.089127,-0.710587
10935.411567	ACC	9503.787900,0.279724,-0.101913,-0.677200
10935.413156	GYRO	9503.771275,-1.317026,1.066458,1.077973
10935.414055	GYRO	9503.780621,-1.443179,1.138820,1.107359
10935.421149	ACC	9503.797498,0.306992,-0.107788,-0.694321
10935.427668	GYRO	9503.789968,-1.565373,1.183526,1.177985
10935.430827	ACC	9503.807175,0.328110,-0.107788,-0.661194
10935.428529	GYRO	9503.799314,-1.684954,1.208022,1.312775
10935.441835	ACC	9503.817780,0.277176,-0.046432,-0.676071
10935.447230	GYRO	9503.808516,-1.767381,1.217851,1.427866
10935.448085	GYRO	9503.817862,-1.767277,1.209612,1.448495
10935.451655	ACC	9503.827984,0.316528,-0.029846,-0.737015
10935.484041	ACC	9503.839601,0.292786,-0.034058,-0.813766
10935.484583	ACC	9503.847526,0.227875,-0.020004,-0.817276
10935.485068	ACC	9503.858706,0.202774,-0.023224,-0.838943
10935.486694	GYRO	9503.827211,-1.689092,1.162658,1.391885
10935.487236	GYRO	9503.836557,-1.564060,1.091307,1.304059
10935.487701	GYRO	9503.845902,-1.406445,1.067145,1.193107
10935.488158	GYRO	9503.855248,-1.210759,1.116963,1.077325
10935.492243	ACC	9503.868511,0.235596,-0.032364,-0.825180
10935.517714	ACC	9503.880377,0.278107,-0.035660,-0.797577
10935.521600	ACC	9503.898019,0.363327,-0.026367,-0.760422
10935.522217	GYRO	9503.864605,-1.006915,1.172802,1.011916
10935.522752	GYRO	9503.873951,-0.858120,1.171840,0.978938
10935.523213	GYRO	9503.883294,-0.808447,1.123435,0.908747
10935.523674	GYRO	9503.892640,-0.823030,1.076179,0.828627
10935.532575	ACC	9503.908827,0.389618,-0.021744,-0.764801
10935.539871	GYRO	9503.902139,-0.841781,1.059028,0.823013
10935.542013	ACC	9503.918349,0.363495,-0.019287,-0.775742
10935.542863	GYRO	9503.911485,-0.847912,1.065951,0.870034
10935.552737	ACC	9503.929024,0.296555,-0.027512,-0.791351
10935.564097	ACC	9503.939042,0.259583,-0.028656,-0.777405
10935.566207	GYRO	9503.920689,-0.837626,1.089238,0.900909
10935.566748	GYRO	9503.930035,-0.787578,1.156299,0.918928
10935.575424	ACC	9503.950999,0.300354,-0.024719,-0.778687
10935.581323	GYRO	9503.939384,-0.699058,1.271184,0.948167
10935.582863	GYRO	9503.948730,-0.594785,1.371138,0.948664
10935.594271	ACC	9503.970114,0.534363,-0.029449,-0.790939
10935.602731	ACC	9503.979006,0.522751,-0.022949,-0.790009
10935.603536	GYRO	9503.958133,-0.500158,1.411233,0.887351
10935.604407	GYRO	9503.967479,-0.438899,1.455325,0.817068
10935.614729	ACC	9503.990045,0.418991,-0.020432,-0.802063
10935.616617	GYRO	9503.976918,-0.416082,1.587064,0.837527
10935.617456	GYRO	9503.986264,-0.404007,1.782723,0.985239
10935.623524	ACC	9503.999833,0.418793,-0.032394,-0.784912
10935.633087	ACC	9504.009401,0.522018,-0.070724,-0.730148
10935.634526	GYRO	9503.995613,-0.364444,1.966889,1.177484
10935.635346	GYRO	9504.004959,-0.297213,2.067775,1.274466
10935.644438	ACC	9504.020756,0.566895,-0.119308,-0.671600
10935.652069	GYRO	9504.014175,-0.239471,2.035264,1.205369
10935.654026	ACC	9504.030377,0.546112,-0.144714,-0.639557
10935.655002	GYRO	9504.023521,-0.214733,1.918120,1.049395
10935.666264	ACC	9504.042111,0.570007,-0.166107,-0.605865
10935.671030	GYRO	9504.032861,-0.215867,1.848629,0.969199
10935.671871	GYRO	9504.042207,-0.216888,1.906044,1.029929
10935.674134	ACC	9504.050492,0.632065,-0.179153,-0.608170
10935.685155	ACC	9504.061212,0.686691,-0.186874,-0.651047
10935.689261	GYRO	9504.051554,-0.191966,2.047698,1.128301
10935.690133	GYRO	9504.060900,-0.126778,2.207104,1.158813
10935.695056	ACC	9504.071389,0.687561,-0.188004,-0.640427
10935.706556	ACC	9504.082377,0.646133,-0.169113,-0.666687
10935.713697	GYRO	9504.070444,-0.017200,2.346505,1.161561
10935.715975	ACC	9504.091262,0.646393,-0.160828,-0.695511
10935.715426	GYRO	9504.079790,0.127600,2.438742,1.198490
10935.725939	ACC	9504.102299,0.765793,-0.166534,-0.703613
10935.729986	GYRO	9504.089088,0.284492,2.447075,1.221615
10935.730906	GYRO	9504.098434,0.418185,2.352928,1.160101
10935.736896	ACC	9504.113194,0.830521,-0.207932,-0.697784
10935.747321	ACC	9504.122546,0.839905,-0.211304,-0.655197
10935.748483	GYRO	9504.107791,0.512810,2.179287,1.032373
10935.749315	GYRO	9504.117137,0.604081,1.991995,0.909252
10935.756211	ACC	9504.132574,0.846588,-0.206650,-0.632782
10935.766207	ACC	9504.142515,0.905609,-0.237320,-0.634537
10935.767022	GYRO	9504.126489,0.724090,1.861649,0.843244
10935.767866	GYRO	9504.135835,0.840376,1.807610,0.848292
10935.776704	ACC	9504.153072,0.925919,-0.263855,-0.651230
10935.786429	ACC	9504.162748,0.953003,-0.272049,-0.646179
10935.787218	GYRO	9504.145175,0.903381,1.806891,0.896047
10935.788059	GYRO	9504.154521,0.911386,1.823219,0.936105
10935.798550	ACC	9504.173207,0.911545,-0.311081,-0.585754
10935.802759	GYRO	9504.163729,0.908860,1.832150,0.937264
10935.804805	GYRO	9504.173075,0.930058,1.846177,0.931404
10935.806753	ACC	9504.183040,0.840530,-0.335220,-0.587265
10935.818683	ACC	9504.194483,0.830734,-0.350113,-0.585785
10935.822940	GYRO	9504.182539,0.996784,1.909750,0.974536
10935.823773	GYRO	9504.191885,1.087595,2.026140,1.048454
10935.830091	ACC	9504.204968,0.928787,-0.363052,-0.601089
10935.838377	ACC	9504.214465,1.010529,-0.352921,-0.620026
10935.840574	GYRO	9504.201268,1.142569,2.152145,1.111124
10935.851120	ACC	9504.223669,0.994278,-0.357529,-0.661880
10935.855116	GYRO	9504.210614,1.146813,2.253994,1.146599
10935.857015	ACC	9504.233516,0.952911,-0.340439,-0.696915
10935.857436	GYRO	9504.219811,1.160890,2.339830,1.144202
10935.857951	GYRO	9504.229157,1.233555,2.408995,1.132290
10935.867125	ACC	9504.243600,0.930725,-0.309937,-0.687881
10935.877274	ACC	9504.253647,0.935516,-0.314743,-0.685028
10935.880083	GYRO	9504.238508,1.329564,2.428206,1.171821
10935.880642	GYRO	9504.247854,1.413860,2.360015,1.241239
10935.887240	ACC	9504.263723,0.951935,-0.305954,-0.661407
10935.893630	GYRO	9504.257232,1.490572,2.180735,1.221342
10935.894159	GYRO	9504.266578,1.545163,1.909934,1.070957
10935.897907	ACC	9504.274387,0.962616,-0.288345,-0.647369
10935.907283	ACC	9504.283793,0.934174,-0.305099,-0.620102
10935.913199	GYRO	9504.275912,1.544638,1.665604,0.888808
10935.913742	GYRO	9504.285258,1.491482,1.577417,0.789446
10935.917373	ACC	9504.293887,0.947311,-0.317291,-0.568970
10935.927599	ACC	9504.304020,0.955582,-0.328705,-0.513992
10935.932040	GYRO	9504.294593,1.425119,1.631925,0.813896
10935.932570	GYRO	9504.303939,1.374378,1.742631,0.923041
10935.937521	ACC	9504.314028,0.978546,-0.333710,-0.471283
10935.948312	ACC	9504.324581,0.971512,-0.366104,-0.468201
10935.951941	GYRO	9504.313289,1.332774,1.877229,1.027542
10935.952788	GYRO	9504.322635,1.287540,2.019235,1.090807
10935.981764	ACC	9504.336069,0.887085,-0.374786,-0.480179
10935.982283	ACC	9504.345148,0.862732,-0.365952,-0.461014
10935.982880	ACC	9504.354610,0.863174,-0.404633,-0.420273
10935.985545	GYRO	9504.331993,1.232740,2.164487,1.150691
10935.986360	GYRO	9504.341339,1.171631,2.330769,1.223213
10935.988043	ACC	9504.364557,0.830185,-0.460342,-0.339783
10935.987443	GYRO	9504.350683,1.126281,2.480832,1.276163
10935.989743	GYRO	9504.360029,1.128210,2.507693,1.286459
10936.003787	ACC	9504.375954,0.822266,-0.493835,-0.210144
10936.007176	GYRO	9504.369378,1.167135,2.386736,1.234686
10936.008373	ACC	9504.384761,0.886353,-0.527039,-0.108505
10936.009017	GYRO	9504.378724,1.190155,2.223495,1.138326
10936.019415	ACC	9504.395670,0.967422,-0.557877,-0.067429
10936.026145	GYRO	9504.388221,1.155425,2.096851,1.070951
10936.026999	GYRO	9504.397567,1.061076,1.973832,1.049772
10936.029855	ACC	9504.405254,1.029327,-0.590454,-0.068207
10936.039812	ACC	9504.415881,1.022720,-0.602661,-0.106232
10936.044762	GYRO	9504.406770,0.947765,1.845892,1.030999
10936.046595	GYRO	9504.416116,0.887244,1.762524,1.032528
10936.049456	ACC	9504.425801,0.887573,-0.605225,-0.215424
10936.063720	ACC	9504.437667,0.728104,-0.572922,-0.284637
10936.066378	GYRO	9504.425496,0.933113,1.717500,1.084980
10936.067217	GYRO	9504.434842,1.083208,1.631100,1.112753
10936.069783	ACC	9504.446140,0.693207,-0.563141,-0.280106
10936.082865	ACC	9504.456908,0.785248,-0.549774,-0.243729
10936.085520	GYRO	9504.444305,1.279600,1.416227,1.013076
10936.086352	GYRO	9504.453651,1.467315,1.017196,0.755349
10936.090281	ACC	9504.466627,0.828491,-0.579453,-0.210907
10936.100053	ACC	9504.476389,0.723495,-0.607300,-0.215866
10936.101416	GYRO	9504.462873,1.624469,0.460049,0.369492
10936.102233	GYRO	9504.472219,1.711804,-0.118280,-0.042299
10936.110671	ACC	9504.486812,0.657303,-0.595917,-0.175964
10936.120345	ACC	9504.496662,0.504913,-0.606293,-0.188950
10936.120996	GYRO	9504.481697,1.691261,-0.586263,-0.325121
10936.122084	GYRO	9504.491043,1.610684,-0.962784,-0.439146
10936.131448	ACC	9504.507496,0.519318,-0.542679,-0.243454
10936.138229	GYRO	9504.500392,1.554958,-1.404030,-0.555595
10936.139098	GYRO	9504.509738,1.530855,-2.019566,-0.833775
10936.141157	ACC	9504.517514,0.726105,-0.488327,-0.335068
10936.153397	ACC	9504.529427,0.911652,-0.471756,-0.476074
10936.158159	GYRO	9504.518943,1.498736,-2.717706,-1.221903
10936.159013	GYRO	9504.528289,1.467316,-3.317909,-1.548175
10936.161894	ACC	9504.538246,1.035004,-0.412628,-0.568756
10936.173112	ACC	9504.548853,1.070236,-0.395752,-0.593994
10936.177764	GYRO	9504.537781,1.489436,-3.714316,-1.694897
10936.179557	GYRO	9504.547127,1.588411,-3.882842,-1.598038
10936.182142	ACC	9504.558433,0.998672,-0.388290,-0.622849
10936.193140	ACC	9504.569124,0.806625,-0.390656,-0.647842
10936.196852	GYRO	9504.556476,1.720978,-3.864848,-1.321505
10936.198946	GYRO	9504.565822,1.781003,-3.772164,-1.086959
10936.202622	ACC	9504.578937,0.624771,-0.354233,-0.704697
10936.213722	ACC	9504.589320,0.753769,-0.340820,-0.675552
10936.215303	GYRO	9504.575176,1.667426,-3.668005,-1.059947
10936.216146	GYRO	9504.584522,1.366695,-3.527471,-1.200286
10936.224322	ACC	9504.600618,0.865082,-0.426468,-0.574326
10936.233197	ACC	9504.609491,0.774368,-0.418137,-0.503937
10936.234606	GYRO	9504.593875,0.969178,-3.284540,-1.385911
10936.235435	GYRO	9504.603221,0.584289,-2.872609,-1.506331
10936.243237	ACC	9504.619596,0.729584,-0.408966,-0.476349
10936.253705	ACC	9504.630001,0.789551,-0.470413,-0.503860
10936.254893	GYRO	9504.612422,0.246846,-2.252229,-1.399034
10936.255731	GYRO	9504.621768,-0.082634,-1.420671,-0.944601
10936.264471	ACC	9504.639858,0.759018,-0.485565,-0.457260
10936.270613	GYRO	9504.631118,-0.437313,-0.518414,-0.316989
10936.271490	GYRO	9504.640464,-0.798152,0.121701,0.111321
10936.273465	ACC	9504.649776,0.693512,-0.487335,-0.387695
10936.285124	ACC	9504.660808,0.684296,-0.466492,-0.302353
10936.289364	GYRO	9504.649810,-1.107052,0.302539,0.227724
10936.290213	GYRO	9504.659156,-1.325065,0.243791,0.250817
10936.294010	ACC	9504.670335,0.795090,-0.449051,-0.308136
10936.305248	ACC	9504.681199,0.788635,-0.453278,-0.358566
10936.308132	GYRO	9504.668656,-1.469851,0.288169,0.314701
10936.308985	GYRO	9504.678002,-1.627417,0.462094,0.355711
10936.315452	ACC	9504.690337,0.643387,-0.455963,-0.412842
10936.324090	ACC	9504.700442,0.668854,-0.441422,-0.430542
10936.326610	GYRO	9504.687348,-1.821273,0.600677,0.382048
10936.327446	GYRO	9504.696694,-1.955233,0.706203,0.499715
10936.334717	ACC	9504.711024,0.713181,-0.438156,-0.383469
10936.344609	ACC	9504.720932,0.742386,-0.412308,-0.369949
10936.346462	GYRO	9504.706046,-1.948420,0.856060,0.686434
10936.347319	GYRO	9504.715392,-1.857140,0.940326,0.795882
10936.355018	ACC	9504.731360,0.744537,-0.378189,-0.366318
10936.364733	ACC	9504.741073,0.917282,-0.410614,-0.390656
10936.365701	GYRO	9504.724738,-1.804053,0.819358,0.824245
10936.366550	GYRO	9504.734084,-1.838034,0.631178,0.928779
10936.375373	ACC	9504.751699,1.047668,-0.447266,-0.334503
10936.381656	GYRO	9504.743294,-1.913995,0.598541,1.161879
10936.382530	GYRO	9504.752640,-1.999198,0.621938,1.397311
10936.386390	ACC	9504.762686,1.147552,-0.597107,-0.322739
10936.397467	ACC	9504.771881,1.127747,-0.656052,-0.324249
10936.401414	GYRO	9504.762231,-2.085101,0.475671,1.554862
10936.402262	GYRO	9504.771577,-2.149917,0.206763,1.672207
10936.405822	ACC	9504.782177,0.962494,-0.565536,-0.203903
10936.418036	ACC	9504.793242,0.946060,-0.524521,-0.173309
10936.420854	GYRO	9504.780829,-2.224874,-0.094471,1.760972
10936.421702	GYRO	9504.790175,-2.338874,-0.473423,1.746849
10936.426273	ACC	9504.802623,0.886627,-0.558121,-0.174835
10936.436421	ACC	9504.812738,0.731369,-0.505508,-0.410721
10936.438959	GYRO	9504.799522,-2.400720,-0.750178,1.547884
10936.439800	GYRO	9504.808868,-2.319848,-0.640606,1.169196
10936.447054	ACC	9504.822946,0.672180,-0.430786,-0.479553
10936.477403	ACC	9504.832531,0.720932,-0.442612,-0.519699
10936.477919	ACC	9504.842424,0.754028,-0.426193,-0.518875
10936.478561	ACC	9504.852497,0.688797,-0.435898,-0.499710
10936.484205	GYRO	9504.818214,-2.162552,-0.326729,0.776248
10936.484964	GYRO	9504.827560,-1.982980,-0.228211,0.560849
10936.485989	ACC	9504.862508,0.727127,-0.430313,-0.425629
10936.486548	GYRO	9504.836768,-1.711679,-0.370306,0.501961
10936.487185	GYRO	9504.846114,-1.349713,-0.529019,0.466601
10936.493639	GYRO	9504.855748,-1.048336,-0.623104,0.462529
10936.494489	GYRO	9504.865094,-0.910463,-0.693681,0.536211
10936.497204	ACC	9504.872966,0.804169,-0.512421,-0.415634
10936.507554	ACC	9504.883452,0.859238,-0.527969,-0.393951
10936.513426	GYRO	9504.874162,-0.898489,-0.777963,0.607212
10936.514301	GYRO	9504.883508,-0.935214,-0.860754,0.602868
10936.517249	ACC	9504.893518,0.829575,-0.481644,-0.410767
10936.528492	ACC	9504.904125,0.347366,-0.460587,-0.699249
10936.534029	GYRO	9504.893020,-0.988364,-0.957254,0.591750
10936.534890	GYRO	9504.902366,-1.046971,-1.161608,0.628823
10936.537073	ACC	9504.913378,0.361038,0.189865,-2.025543
10936.550169	ACC	9504.925861,0.574615,-0.563492,-0.258591
10936.553195	GYRO	9504.911696,-1.065879,-1.462352,0.625572
10936.554052	GYRO	9504.921042,-1.026858,-1.728081,0.489031
10936.557798	ACC	9504.934133,1.105789,-0.503754,-0.370636
10936.567863	ACC	9504.944182,1.017654,-0.435272,-0.884476
10936.570496	GYRO	9504.930247,-0.973048,-1.944858,0.273316
10936.571369	GYRO	9504.939593,-0.703446,-2.252349,-0.042223
10936.578070	ACC	9504.954402,0.752365,-0.520691,-0.646500
10936.587833	ACC	9504.964159,0.692978,-0.536636,-0.776169
10936.588645	GYRO	9504.949091,-0.314036,-2.247585,-0.319592
10936.589486	GYRO	9504.958437,-0.927425,-1.379313,0.221334
10936.598112	ACC	9504.974408,0.696106,-0.481903,-0.477386
10936.605647	GYRO	9504.967790,-2.710117,-0.548834,1.776592
