1375666482.543832	LOG_VERSION	2
1375665475.578760	ACC	221282.879296,-0.193024,-0.718979,-0.515701
1375665475.579387	ACC	221282.890998,-0.099350,-0.529175,-0.858673
1375665475.579879	ACC	221282.900620,-0.205383,-0.711685,-0.664871
1375665475.580364	ACC	221282.910224,-0.157455,-0.646576,-0.726349
1375665475.580839	ACC	221282.920615,0.016174,-0.576263,-0.714752
1375665475.581310	ACC	221282.930842,0.066727,-0.479050,-0.637466
1375665475.581788	ACC	221282.941388,-0.041428,-0.476791,-0.576813
1375665475.582261	ACC	221282.952006,-0.114319,-0.563004,-0.589462
1375665475.582733	ACC	221282.964034,-0.188019,-0.608139,-0.643784
1375665475.583210	ACC	221282.972423,-0.232422,-0.676025,-0.693192
1375665475.585764	ACC	221282.982934,-0.307938,-0.750671,-0.708664
1375665475.586586	ACC	221282.993354,-0.402573,-0.995590,-0.827499
1375665475.587205	ACC	221283.004608,-0.063416,-0.658218,-0.863770
1375665475.587703	ACC	221283.015779,0.037689,-0.598526,-0.689270
1375665475.588187	ACC	221283.026985,-0.100403,-0.614273,-0.665466
1375665475.588667	ACC	221283.036971,-0.134735,-0.571304,-0.730057
1375665475.589152	ACC	221283.047702,-0.117340,-0.561813,-0.711121
1375665475.589632	ACC	221283.058822,-0.136826,-0.568054,-0.698669
1375665475.590114	ACC	221283.069858,-0.113297,-0.485962,-0.655212
1375665475.590594	ACC	221283.078969,-0.092606,-0.407394,-0.631454
1375665475.591073	ACC	221283.089702,-0.123184,-0.439651,-0.621384
1375665475.591704	ACC	221283.100220,-0.132980,-0.514648,-0.677368
1375665475.592198	ACC	221283.111079,-0.102554,-0.503647,-0.732819
1375665475.592678	ACC	221283.121326,-0.089508,-0.536423,-0.768402
1375665475.593162	ACC	221283.131673,-0.076004,-0.536209,-0.770203
1375665475.593813	ACC	221283.142973,-0.082642,-0.491608,-0.800156
1375665475.594310	ACC	221283.153849,-0.129929,-0.497101,-0.796799
1375665475.594802	ACC	221283.164492,-0.157089,-0.501602,-0.779510
1375665475.595491	ACC	221283.175560,-0.160736,-0.490189,-0.776459
1375665475.596428	ACC	221283.186600,-0.144562,-0.502304,-0.784286
1375665475.596911	ACC	221283.197316,-0.143509,-0.497543,-0.782242
1375665475.597396	ACC	221283.208614,-0.125992,-0.489532,-0.786850
1375665475.597887	ACC	221283.219823,-0.100708,-0.483063,-0.808090
1375665475.598371	ACC	221283.230856,-0.152130,-0.445892,-0.777771
1375665475.598858	ACC	221283.242392,-0.045029,-0.558792,-0.719131
1375665475.599349	ACC	221283.253776,-0.155624,-0.542847,-0.834930
1375665475.599835	ACC	221283.265235,-0.297165,-0.433228,-0.790039
1375665475.601045	ACC	221283.276026,-0.365509,-0.509109,-0.730881
1375665475.601639	ACC	221283.287644,-0.223785,-0.497696,-0.727219
1375665475.602154	ACC	221283.298925,-0.122849,-0.508636,-0.737015
1375665475.603002	ACC	221283.309833,-0.073563,-0.541885,-0.719238
1375665475.603618	ACC	221283.320883,-0.076981,-0.556046,-0.682175
1375665475.604320	ACC	221283.331405,-0.084442,-0.577118,-0.636398
1375665475.604815	ACC	221283.342588,-0.062714,-0.556290,-0.658463
1375665475.605307	ACC	221283.352685,-0.010071,-0.565536,-0.637405
1375665475.605794	ACC	221283.363878,0.136627,-0.627411,-0.450119
1375665475.606281	ACC	221283.374492,-0.031815,-0.545395,-0.491211
1375665475.607285	ACC	221283.385350,-0.069214,-0.589874,-0.501968
1375665475.607804	ACC	221283.396723,-0.114136,-0.586151,-0.690796
1375665475.608999	ACC	221283.408223,-0.208221,-0.575119,-0.841797
1375665475.609514	ACC	221283.419610,-0.360214,-0.628372,-0.876495
1375665475.610024	ACC	221283.430001,-0.385773,-0.692825,-0.405670
1375665475.610510	ACC	221283.440654,-0.233917,-0.640793,-0.355270
1375665475.610992	ACC	221283.450867,-0.142838,-0.646957,-0.318054
1375665475.611477	ACC	221283.462440,-0.182480,-0.644333,-0.280197
1375665475.611962	ACC	221283.471380,-0.237656,-0.637833,-0.362152
1375665475.612441	ACC	221283.481030,-0.333313,-0.638412,-0.456406
1375665475.612923	ACC	221283.493061,-0.427505,-0.609375,-0.539490
1375665475.613405	ACC	221283.501898,-0.425476,-0.648239,-0.674377
1375665475.613902	ACC	221283.513147,-0.344055,-0.680069,-0.711136
1375665475.614385	ACC	221283.524251,-0.215195,-0.678802,-0.685181
1375665475.614866	ACC	221283.534999,-0.160065,-0.698196,-0.633789
1375665475.615344	ACC	221283.545200,-0.217636,-0.705658,-0.688477
1375665475.615824	ACC	221283.555545,-0.366196,-0.639603,-0.736404
1375665475.616302	ACC	221283.565894,-0.503906,-0.695816,-0.755280
1375665475.616777	ACC	221283.577605,-0.577255,-0.697296,-0.728622
1375665475.618619	ACC	221283.586822,-0.557236,-0.680237,-0.646790
1375665475.619162	ACC	221283.597165,-0.350098,-0.748611,-0.587463
1375665475.619644	ACC	221283.608612,-0.263382,-0.747299,-0.595322
1375665475.620133	ACC	221283.619791,-0.276016,-0.731689,-0.672760
1375665475.620625	ACC	221283.630353,-0.202698,-0.735840,-0.707336
1375665475.621435	ACC	221283.641635,-0.202118,-0.714264,-0.732544
1375665475.622136	ACC	221283.652837,-0.331177,-0.687164,-0.788605
1375665475.622720	ACC	221283.664127,-0.326447,-0.729858,-0.758652
1375665475.657689	ACC	221283.674985,-0.357361,-0.733917,-0.608932
1375665475.662189	LOC	1375665475.047259,33.892401,130.840063,30.000000,65.000000,26.106081,desc:<+33.89240105,+130.84006292> +/- 65.00m (speed -1.00 mps / course -1.00) @ 2013/08/05 10時17分55秒 日本標準時
1375665475.662936	ACC	221283.685450,-0.334579,-0.743317,-0.442993
1375665475.663478	ACC	221283.696468,-0.388092,-0.740967,-0.345444
1375665475.666027	ACC	221283.706808,-0.469437,-0.716171,-0.344070
1375665475.701473	ACC	221283.726289,-0.491394,-0.686172,-0.427338
1375665475.702314	ACC	221283.738046,-0.447769,-0.639801,-0.625458
1375665475.703310	ACC	221283.748483,-0.441910,-0.613327,-0.705521
1375665475.714320	ACC	221283.759751,-0.420868,-0.589050,-0.757980
1375665475.739683	ACC	221283.771876,-0.451309,-0.606552,-0.715332
1375665475.740274	ACC	221283.781657,-0.479446,-0.637238,-0.631653
1375665475.748340	ACC	221283.793657,-0.466095,-0.658966,-0.533676
1375665475.758990	ACC	221283.804245,-0.448410,-0.660324,-0.444214
1375665475.778656	ACC	221283.815678,-0.491943,-0.657761,-0.405411
1375665475.780576	ACC	221283.825740,-0.670013,-0.663589,-0.428055
1375665475.790853	ACC	221283.836115,-0.733292,-0.655518,-0.443375
1375665475.808119	ACC	221283.847483,-0.618835,-0.616394,-0.451447
1375665475.812262	ACC	221283.857633,-0.546249,-0.599915,-0.460251
1375665475.825680	ACC	221283.869136,-0.511047,-0.623306,-0.468002
1375665475.841244	ACC	221283.879831,-0.537979,-0.625366,-0.479126
1375665475.844879	ACC	221283.890269,-0.583725,-0.601120,-0.473419
1375665475.858521	ACC	221283.901691,-0.648697,-0.610443,-0.431091
1375665475.874824	ACC	221283.913591,-0.740875,-0.617126,-0.340942
1375665475.878898	ACC	221283.924260,-0.716553,-0.621353,-0.247528
1375665475.892912	ACC	221283.935268,-0.718872,-0.621460,-0.189667
1375665475.906986	ACC	221283.946940,-0.768448,-0.607224,-0.218491
1375665475.948708	ACC	221283.957002,-0.829681,-0.592422,-0.232712
1375665475.949539	ACC	221283.967856,-0.871674,-0.571091,-0.222137
1375665475.950181	ACC	221283.978055,-1.026596,-0.527573,-0.247849
1375665475.959051	ACC	221283.988364,-1.091034,-0.523697,-0.245544
1375665475.959547	ACC	221283.999714,-1.105438,-0.491714,-0.003983
1375665475.965696	ACC	221284.010754,-0.975800,-0.474503,0.096725
1375665475.976192	ACC	221284.021438,-0.924973,-0.425461,0.130264
1375665475.990585	ACC	221284.031730,-0.864075,-0.425903,0.092667
1375665475.998304	ACC	221284.043392,-0.794449,-0.428741,0.035522
1375665476.021733	ACC	221284.053892,-0.802963,-0.450302,-0.054092
1375665476.022318	ACC	221284.063718,-0.691528,-0.441330,0.011978
1375665476.030176	ACC	221284.074974,-0.551086,-0.442368,0.175385
1375665476.040539	ACC	221284.085541,-0.524506,-0.407501,0.338959
1375665476.053846	ACC	221284.097038,-0.533691,-0.374573,0.369675
1375665476.063095	ACC	221284.108205,-0.600967,-0.352646,0.275024
1375665476.075387	ACC	221284.120346,-0.808411,-0.295059,0.227341
1375665476.086443	ACC	221284.130746,-0.856979,-0.294312,0.148331
1375665476.099604	ACC	221284.142378,-0.899353,-0.273224,0.065689
1375665476.108054	ACC	221284.152856,-0.994217,-0.269653,0.008774
1375665476.118459	ACC	221284.163040,-1.005325,-0.262299,-0.034393
1375665476.129304	ACC	221284.174350,-1.543488,-0.572632,-0.693604
1375665476.139885	ACC	221284.184879,-0.543457,-0.609695,-0.769379
1375665476.148421	GYRO	221284.177269,0.244840,-1.952336,0.422686
1375665476.152969	ACC	221284.195700,-0.554153,-0.589798,0.042084
1375665476.164271	ACC	221284.207362,-0.647461,-0.606934,0.125214
1375665476.169415	GYRO	221284.186961,-1.111612,-1.739397,0.653857
1375665476.170664	GYRO	221284.196613,-1.390860,-1.360437,0.401621
1375665476.172584	ACC	221284.217819,-0.229752,-0.497742,0.184113
1375665476.185552	ACC	221284.229161,-0.415970,-0.590546,0.401703
1375665476.187483	GYRO	221284.206226,-0.998700,-1.134358,0.147732
1375665476.189665	GYRO	221284.215878,-0.548858,-1.184803,-0.143248
1375665476.195417	ACC	221284.240483,-0.669434,-0.524872,0.351624
1375665476.205979	ACC	221284.251016,-0.710526,-0.388535,0.427399
1375665476.207142	GYRO	221284.225542,-0.469620,-1.666283,-0.819536
1375665476.208269	GYRO	221284.235194,-0.280096,-2.443059,-1.300351
1375665476.221620	ACC	221284.262643,-0.633087,-0.349396,0.337494
1375665476.224725	GYRO	221284.244668,-0.470954,-2.764985,-1.530052
1375665476.225916	GYRO	221284.254320,-0.622579,-2.613138,-1.361057
1375665476.228161	ACC	221284.273049,-0.683044,-0.392090,0.485550
1375665476.240535	ACC	221284.284085,-0.639984,-0.363770,0.759125
1375665476.243765	GYRO	221284.264271,-0.876005,-1.965378,-1.275409
1375665476.244942	GYRO	221284.273923,-1.196120,-1.203274,-1.224712
1375665476.251640	ACC	221284.295438,-0.650177,-0.334442,0.935959
1375665476.262061	ACC	221284.306623,-0.519562,-0.514175,1.314896
1375665476.263796	GYRO	221284.283458,-1.308032,-0.736244,-1.112572
1375665476.264911	GYRO	221284.293110,-1.098460,-0.177909,-0.966113
1375665476.271821	ACC	221284.316815,-0.882050,-0.667984,1.214813
1375665476.283122	ACC	221284.328146,-1.010529,-0.710510,0.705658
1375665476.285657	GYRO	221284.302773,-0.792521,0.639042,-0.844136
1375665476.286882	GYRO	221284.312425,-0.356644,1.043016,-0.901525
1375665476.292957	ACC	221284.338030,-0.959473,-0.739426,0.320297
1375665476.301916	GYRO	221284.322077,0.148721,0.998328,-0.917710
1375665476.303953	ACC	221284.349071,-0.813889,-0.748169,0.112823
1375665476.306178	GYRO	221284.331729,0.383826,0.976053,-0.733391
1375665476.316688	ACC	221284.360779,-0.694519,-0.769455,0.051086
1375665476.321672	GYRO	221284.341206,0.243645,1.010271,-0.566422
1375665476.322822	GYRO	221284.350858,0.035848,0.756007,-0.521314
1375665476.327073	ACC	221284.372183,-0.718048,-0.855682,0.292099
1375665476.338557	ACC	221284.383168,-0.678909,-0.854263,0.348480
1375665476.340411	GYRO	221284.360524,-0.013659,0.379214,-0.614843
1375665476.341530	GYRO	221284.370176,0.147499,0.139086,-0.751905
1375665476.349564	ACC	221284.394691,-0.650620,-0.939301,0.615585
1375665476.358791	GYRO	221284.379824,0.565788,0.164229,-0.813313
1375665476.360636	ACC	221284.405742,-0.715439,-0.770752,0.591431
1375665476.362031	GYRO	221284.389476,1.050978,0.299653,-0.835948
1375665476.372355	ACC	221284.417357,-0.858063,-0.770035,0.765472
1375665476.378702	GYRO	221284.399132,1.568090,0.159627,-0.937420
1375665476.379885	GYRO	221284.408784,1.940387,-0.271302,-1.106858
1375665476.382828	ACC	221284.427950,-0.727448,-0.631790,0.648911
1375665476.394147	ACC	221284.438275,-0.719498,-0.573013,0.643845
1375665476.399012	GYRO	221284.418515,2.095976,-0.829205,-1.316227
1375665476.401491	GYRO	221284.428167,2.123399,-1.293454,-1.401852
1375665476.430974	ACC	221284.449323,-0.569748,-0.539749,0.666489
1375665476.432136	ACC	221284.459656,-0.476364,-0.549255,0.786133
1375665476.433111	ACC	221284.470209,-0.507599,-0.470215,0.798523
1375665476.442116	ACC	221284.480837,-0.596756,-0.498611,0.654922
1375665476.446300	ACC	221284.491021,-0.650665,-0.556335,0.621246
1375665476.446684	GYRO	221284.437742,1.960047,-1.311582,-1.441240
1375665476.447656	GYRO	221284.447394,1.770786,-0.917933,-1.424576
1375665476.448158	GYRO	221284.457053,1.464220,-0.509792,-1.309435
1375665476.448636	GYRO	221284.466705,1.177218,0.035911,-1.168098
1375665476.456699	ACC	221284.501698,-0.676453,-0.541641,0.639786
1375665476.457907	GYRO	221284.476360,0.979782,0.729323,-1.031609
1375665476.459051	GYRO	221284.486012,0.722402,0.865600,-0.951072
1375665476.475981	ACC	221284.512116,-0.647781,-0.571808,0.575958
1375665476.477918	ACC	221284.522997,-0.577408,-0.621353,0.554565
1375665476.479132	GYRO	221284.495672,0.421168,0.733888,-0.870221
1375665476.479857	GYRO	221284.505324,0.243909,0.756936,-0.822849
1375665476.492414	ACC	221284.534914,-0.573044,-0.683273,0.584259
1375665476.495661	GYRO	221284.515108,0.225522,0.825662,-0.789378
1375665476.496821	GYRO	221284.524760,0.234345,0.695719,-0.747399
1375665476.502264	ACC	221284.546011,-0.574890,-0.680267,0.575439
1375665476.512477	ACC	221284.556626,-0.579697,-0.690460,0.550735
1375665476.515379	GYRO	221284.534467,0.218681,0.495520,-0.692224
1375665476.516549	GYRO	221284.544119,0.158005,0.385845,-0.643776
1375665476.523141	ACC	221284.568173,-0.598434,-0.707260,0.565033
1375665476.533038	ACC	221284.578168,-0.610382,-0.676804,0.570175
1375665476.535388	GYRO	221284.553774,0.090805,0.393208,-0.564646
1375665476.536580	GYRO	221284.563426,0.019329,0.434442,-0.445500
1375665476.544752	ACC	221284.589767,-0.606018,-0.661774,0.538055
1375665476.552482	GYRO	221284.573083,0.017869,0.417084,-0.378880
1375665476.553681	GYRO	221284.582735,0.124911,0.366028,-0.302313
1375665476.555673	ACC	221284.600781,-0.582169,-0.634979,0.507248
1375665476.569882	ACC	221284.612361,-0.563034,-0.634155,0.529037
1375665476.573043	GYRO	221284.592597,0.292155,0.323430,-0.222147
1375665476.574194	GYRO	221284.602249,0.374351,0.464876,-0.133887
1375665476.578774	ACC	221284.623837,-0.599091,-0.536926,0.594589
1375665476.589629	ACC	221284.634441,-0.615646,-0.536789,0.627762
1375665476.591385	GYRO	221284.611521,0.366476,0.643532,-0.069892
1375665476.592497	GYRO	221284.621173,0.288212,0.722070,-0.031347
1375665476.601666	ACC	221284.645472,-0.592819,-0.533554,0.679077
1375665476.611732	ACC	221284.656682,-0.640198,-0.502167,0.660294
1375665476.613715	GYRO	221284.631002,0.181871,0.736510,0.001389
1375665476.614873	GYRO	221284.640654,0.044342,0.718963,0.038425
1375665476.622038	ACC	221284.667048,-0.633774,-0.535690,0.606979
1375665476.628953	GYRO	221284.650316,-0.096074,0.606017,0.064287
1375665476.631153	GYRO	221284.659968,-0.183595,0.505493,0.071129
1375665476.632981	ACC	221284.678107,-0.630951,-0.548584,0.578384
1375665476.645684	ACC	221284.689771,-0.632339,-0.572388,0.567291
1375665476.649179	GYRO	221284.669441,-0.265450,0.448478,0.089451
1375665476.651525	GYRO	221284.679093,-0.366706,0.403069,0.115183
1375665476.656157	ACC	221284.701170,-0.605347,-0.616379,0.576874
1375665476.666904	ACC	221284.711757,-0.600861,-0.633484,0.569839
1375665476.669946	GYRO	221284.688929,-0.456318,0.321573,0.153419
1375665476.671101	GYRO	221284.698581,-0.522828,0.301155,0.177112
1375665476.679080	ACC	221284.724060,-0.638062,-0.628525,0.534180
1375665476.687971	GYRO	221284.708239,-0.560199,0.407472,0.183781
1375665476.689979	ACC	221284.735101,-0.633621,-0.646713,0.534973
1375665476.691152	GYRO	221284.717891,-0.531860,0.486453,0.194622
1375665476.704471	ACC	221284.747186,-0.624451,-0.617142,0.551132
1375665476.707764	GYRO	221284.727368,-0.492663,0.486382,0.174225
1375665476.708934	GYRO	221284.737020,-0.467736,0.441907,0.133984
1375665476.712436	ACC	221284.757468,-0.602722,-0.592697,0.542847
1375665476.725318	ACC	221284.768279,-0.604599,-0.584366,0.559601
1375665476.728499	GYRO	221284.746850,-0.438894,0.409500,0.123812
1375665476.729632	GYRO	221284.756502,-0.430474,0.330098,0.112884
1375665476.735698	ACC	221284.779884,-0.611481,-0.588486,0.569290
1375665476.745347	ACC	221284.790395,-0.651367,-0.570297,0.542603
1375665476.747550	GYRO	221284.766160,-0.442734,0.260394,0.089021
1375665476.748885	GYRO	221284.775812,-0.450798,0.220570,0.066854
1375665476.757016	ACC	221284.802066,-0.603851,-0.644760,0.554947
1375665476.764065	GYRO	221284.785470,-0.494542,0.169828,0.095956
1375665476.768465	ACC	221284.812383,-0.623840,-0.635376,0.550934
1375665476.765338	GYRO	221284.795122,-0.537853,0.212939,0.158915
1375665476.781598	ACC	221284.824133,-0.647385,-0.660416,0.537613
1375665476.783313	GYRO	221284.804595,-0.509932,0.337735,0.184876
1375665476.785825	GYRO	221284.814247,-0.481140,0.443384,0.186612
1375665476.790154	ACC	221284.835247,-0.616119,-0.699524,0.494293
1375665476.803035	ACC	221284.845739,-0.594482,-0.731522,0.474518
1375665476.804787	GYRO	221284.824081,-0.431975,0.522260,0.190238
1375665476.805904	GYRO	221284.833733,-0.363640,0.575484,0.198166
1375665476.811387	ACC	221284.856300,-0.631744,-0.764664,0.473694
1375665476.822443	ACC	221284.867491,-0.655228,-0.788757,0.461380
1375665476.823970	GYRO	221284.843394,-0.334611,0.556661,0.139236
1375665476.825225	GYRO	221284.853046,-0.351017,0.465949,0.008683
1375665476.834813	ACC	221284.878782,-0.656464,-0.803085,0.457275
1375665476.847052	ACC	221284.890307,-0.616226,-0.823074,0.423111
1375665476.848633	GYRO	221284.862697,-0.360879,0.325933,-0.077319
1375665476.849328	GYRO	221284.872349,-0.325566,0.314611,-0.109848
1375665476.858377	ACC	221284.901340,-0.551071,-0.807190,0.228806
1375665476.860114	GYRO	221284.881831,-0.219046,0.452314,-0.144774
1375665476.861226	GYRO	221284.891483,-0.064078,0.559073,-0.218567
1375665476.868910	ACC	221284.912659,-0.510315,-0.799683,0.054718
1375665476.879436	ACC	221284.923266,-0.517059,-0.789993,-0.062958
1375665476.881264	GYRO	221284.901317,0.029059,0.564486,-0.319043
1375665476.882380	GYRO	221284.910969,0.006526,0.543867,-0.435246
1375665476.890036	ACC	221284.934865,-0.546753,-0.810669,-0.002716
1375665476.899605	ACC	221284.944708,-0.542831,-0.832077,0.069656
1375665476.925394	ACC	221284.955286,-0.634033,-0.811630,0.092453
1375665476.925985	ACC	221284.966396,-0.599884,-0.915817,0.147461
1375665476.932763	ACC	221284.977915,-0.618118,-0.926544,0.249176
1375665476.945282	ACC	221284.989859,-0.751099,-0.903091,0.342163
1375665476.948696	GYRO	221284.920623,-0.199385,0.619608,-0.538662
1375665476.949812	GYRO	221284.930275,-0.546541,0.747273,-0.620579
1375665476.951390	GYRO	221284.939751,-0.843331,0.807608,-0.645201
1375665476.952099	GYRO	221284.949403,-1.067177,0.836986,-0.723082
1375665476.954073	ACC	221284.999021,-0.795197,-0.886780,0.361511
1375665476.952926	GYRO	221284.959058,-1.297548,0.771668,-0.785831
1375665476.956382	GYRO	221284.968710,-1.453323,0.769387,-0.876344
1375665476.958477	GYRO	221284.978367,-1.499549,0.728089,-1.043032
1375665476.959188	GYRO	221284.988019,-1.437554,0.491817,-1.140385
1375665476.965889	ACC	221285.010891,-0.886063,-0.860840,0.347076
1375665476.976340	ACC	221285.021328,-0.878540,-0.838715,0.296448
1375665476.979171	GYRO	221284.997855,-1.316482,0.262941,-1.114668
1375665476.980417	GYRO	221285.007507,-1.183102,0.247627,-1.055473
1375665476.987990	ACC	221285.033017,-0.840851,-0.819992,0.190140
1375665476.995813	GYRO	221285.017165,-0.994890,0.421280,-0.905955
1375665476.996951	GYRO	221285.026817,-0.758817,0.665776,-0.692006
1375665476.998880	ACC	221285.044021,-0.877975,-0.785873,0.079300
1375665477.013017	ACC	221285.055805,-0.896088,-0.769485,-0.044312
1375665477.014746	GYRO	221285.036294,-0.621905,0.850830,-0.566082
1375665477.015992	GYRO	221285.045946,-0.591820,1.026324,-0.479519
1375665477.022118	ACC	221285.067114,-0.907501,-0.734894,-0.108749
1375665477.034808	ACC	221285.077412,-0.907257,-0.721497,-0.104660
1375665477.036849	GYRO	221285.055780,-0.696364,1.281023,-0.355475
1375665477.041137	GYRO	221285.065432,-0.956863,1.517949,-0.232593
1375665477.042314	ACC	221285.087677,-0.925690,-0.712143,-0.051773
1375665477.054637	ACC	221285.098345,-0.912125,-0.826401,0.173584
1375665477.056417	GYRO	221285.074911,-1.298864,1.648744,-0.114927
1375665477.057668	GYRO	221285.084563,-1.612038,1.815894,0.012856
1375665477.064915	ACC	221285.110009,-0.794830,-0.747314,0.295532
1375665477.073753	GYRO	221285.094217,-1.839924,2.024576,0.147136
1375665477.076213	ACC	221285.121042,-0.863235,-0.738312,0.330200
1375665477.077136	GYRO	221285.103869,-2.032451,1.805609,0.143823
1375665477.086739	ACC	221285.131754,-0.854782,-0.747818,0.331161
1375665477.091935	GYRO	221285.113527,-2.088737,1.110608,0.001878
1375665477.093226	GYRO	221285.123179,-1.963579,0.625984,-0.040094
1375665477.097855	ACC	221285.142923,-0.847015,-0.735718,0.358871
1375665477.111247	ACC	221285.154450,-0.906036,-0.722046,0.301483
1375665477.112990	GYRO	221285.133008,-1.776975,0.639543,0.044571
1375665477.114250	GYRO	221285.142660,-1.529894,0.961285,0.125986
1375665477.120541	ACC	221285.165120,-1.024002,-0.677048,0.219299
1375665477.131257	ACC	221285.176379,-1.126190,-0.641006,0.059677
1375665477.132723	GYRO	221285.152321,-1.171292,1.494813,0.213155
1375665477.135075	GYRO	221285.161973,-0.764252,2.277802,0.302075
1375665477.143481	ACC	221285.188507,-1.137329,-0.620544,-0.232513
1375665477.151566	GYRO	221285.171628,-0.350540,3.229953,0.460772
1375665477.153398	ACC	221285.198506,-1.161926,-0.592606,-0.363922
1375665477.154801	GYRO	221285.181280,-0.089346,4.147072,0.676553
1375665477.168551	ACC	221285.211089,-1.275009,-0.595459,-0.450562
1375665477.171760	GYRO	221285.190757,-0.046007,4.731791,0.808286
1375665477.172914	GYRO	221285.200409,-0.143565,4.969250,0.863915
1375665477.176358	ACC	221285.221421,-1.384521,-0.593506,-0.480194
1375665477.189212	ACC	221285.231989,-1.417267,-0.597641,-0.489426
1375665477.190943	GYRO	221285.210270,-0.383234,5.069309,0.898394
1375665477.192057	GYRO	221285.219922,-0.693039,5.079317,0.985259
1375665477.201909	ACC	221285.243602,-1.495361,-0.607010,-0.506104
1375665477.209179	ACC	221285.254164,-1.512848,-0.593384,-0.583633
1375665477.214372	GYRO	221285.229592,-1.005107,5.094324,1.176167
1375665477.215672	GYRO	221285.239244,-1.317789,5.001806,1.386754
1375665477.220921	ACC	221285.265894,-1.437622,-0.643692,-0.612854
1375665477.227541	GYRO	221285.248862,-1.577652,4.910133,1.704779
1375665477.228685	GYRO	221285.258514,-1.902197,5.112605,2.108004
1375665477.232053	ACC	221285.277170,-1.291107,-0.751434,-0.383972
1375665477.244632	ACC	221285.288672,-1.160339,-0.739273,-0.321548
1375665477.248186	GYRO	221285.268250,-2.294777,5.427742,2.381858
1375665477.249808	GYRO	221285.277902,-2.618905,5.452897,2.592082
1375665477.253709	ACC	221285.298764,-1.074173,-0.735748,-0.239136
1375665477.265606	ACC	221285.310222,-0.982239,-0.700623,-0.201385
1375665477.268639	GYRO	221285.287478,-2.744354,5.416143,2.786488
1375665477.269868	GYRO	221285.297130,-2.737634,5.442213,2.929105
1375665477.275356	ACC	221285.320386,-0.899399,-0.683044,-0.156128
1375665477.286663	ACC	221285.331406,-0.791168,-0.656952,-0.137909
1375665477.288413	GYRO	221285.306604,-2.634309,5.388917,3.004447
1375665477.289522	GYRO	221285.316256,-2.511470,5.191034,3.035466
1375665477.297994	ACC	221285.343046,-0.699600,-0.655533,-0.148666
1375665477.306513	GYRO	221285.326085,-2.354150,5.001637,3.084479
1375665477.308529	ACC	221285.353578,-0.653305,-0.603088,-0.148499
1375665477.309933	GYRO	221285.335737,-2.100252,5.010285,3.143824
