9497.514126	LOG_VERSION	2
7681.924412	ACC	7300.937225,-0.508011,-0.346161,-0.277145
7681.937818	ACC	7300.947603,-0.587250,-0.461044,-0.094452
7681.948011	ACC	7300.958194,-0.665970,-0.518646,-0.095673
7681.955811	ACC	7300.968373,-0.490051,-0.536804,-0.172913
7681.971244	ACC	7300.978914,-0.445496,-0.544952,-0.049789
7681.976136	ACC	7300.988799,-0.355408,-0.590714,-0.043610
7681.987255	ACC	7300.999739,-0.300308,-0.667969,-0.019730
7681.996400	ACC	7301.009054,-0.345703,-0.678345,-0.037354
7682.007095	ACC	7301.019773,-0.480301,-0.652740,-0.065323
7682.020027	ACC	7301.029352,-0.549606,-0.599762,-0.125504
7682.046347	ACC	7301.040193,-0.616516,-0.578918,-0.149689
7682.046934	ACC	7301.049409,-0.687927,-0.641251,-0.093521
7682.047422	ACC	7301.059293,-0.739365,-0.711777,0.058746
7682.061164	ACC	7301.069597,-0.767929,-0.777542,0.189621
7682.067063	ACC	7301.079377,-0.812546,-0.802353,0.210312
7682.077307	ACC	7301.090030,-0.855789,-0.779800,0.169647
7682.087478	ACC	7301.100081,-0.861328,-0.717407,0.086716
7682.097976	ACC	7301.110285,-0.948624,-0.694275,0.022720
7682.108730	ACC	7301.121316,-0.959061,-0.688736,-0.024796
7682.118523	ACC	7301.130857,-0.889236,-0.703995,-0.039017
7682.128144	ACC	7301.140908,-0.822708,-0.755234,-0.025345
7682.139650	ACC	7301.152209,-0.844727,-0.803986,-0.081055
7682.148697	ACC	7301.161427,-0.895660,-0.834930,-0.171402
7682.159311	ACC	7301.172015,-0.978271,-0.845581,-0.215256
7682.168721	ACC	7301.181433,-1.103394,-0.806625,-0.264587
7682.179295	ACC	7301.192009,-1.202667,-0.793106,-0.236893
7682.189496	ACC	7301.202152,-1.169968,-0.775085,-0.336044
7682.201654	ACC	7301.213762,-1.080460,-0.735245,-0.440948
7682.209855	ACC	7301.222594,-1.066040,-0.733139,-0.433792
7682.220170	ACC	7301.232902,-1.023254,-0.772522,-0.388535
7682.230645	ACC	7301.243116,-0.971970,-0.815369,-0.422379
7682.236995	GYRO	7301.234108,1.939970,1.559998,-0.823599
7682.237896	GYRO	7301.243622,2.124716,1.498875,-0.481973
7682.240967	ACC	7301.252883,-0.949860,-0.840652,-0.479019
7682.253407	ACC	7301.263599,-0.977539,-0.825546,-0.527557
7682.255021	GYRO	7301.253147,2.341372,1.413648,-0.255317
7682.255854	GYRO	7301.262661,2.385319,1.215739,-0.176145
7682.260901	ACC	7301.273592,-1.025742,-0.766525,-0.572495
7682.274342	ACC	7301.285579,-1.069565,-0.672852,-0.565216
7682.275830	GYRO	7301.272258,2.263871,0.922394,-0.146381
7682.276655	GYRO	7301.281772,2.170666,0.707729,-0.035157
7682.282236	ACC	7301.294957,-1.076813,-0.631561,-0.508057
7682.293353	ACC	7301.304632,-1.013931,-0.616241,-0.530685
7682.294751	GYRO	7301.291364,2.193092,0.658361,0.178278
7682.295572	GYRO	7301.300878,2.238530,0.696970,0.407834
7682.302066	ACC	7301.314729,-0.956665,-0.641113,-0.512634
7682.312499	ACC	7301.325204,-0.956635,-0.650528,-0.480164
7682.313537	GYRO	7301.310398,2.211026,0.727706,0.549155
7682.314337	GYRO	7301.319912,2.110823,0.726432,0.565979
7682.322831	ACC	7301.335486,-0.942413,-0.657043,-0.428650
7682.332451	ACC	7301.345077,-0.889694,-0.665283,-0.409332
7682.331447	GYRO	7301.329424,1.983428,0.722535,0.529165
7682.334753	GYRO	7301.338938,1.861466,0.763733,0.542155
7682.343094	ACC	7301.355765,-0.854553,-0.664230,-0.376190
7682.351009	GYRO	7301.348460,1.732244,0.827672,0.605691
7682.352700	ACC	7301.365404,-0.806900,-0.692825,-0.322723
7682.353662	GYRO	7301.357974,1.543390,0.798215,0.628027
7682.364909	ACC	7301.377239,-0.894012,-0.667084,-0.306503
7682.370446	GYRO	7301.367353,1.279046,0.639524,0.570297
7682.371406	GYRO	7301.376867,1.017131,0.494001,0.498541
7682.372951	ACC	7301.385658,-0.963287,-0.587341,-0.259293
7682.386718	ACC	7301.396615,-0.950821,-0.542130,-0.297775
7682.390733	GYRO	7301.386480,0.863096,0.483904,0.484284
7682.391693	GYRO	7301.395994,0.845514,0.541923,0.537974
7682.393285	ACC	7301.405945,-0.732391,-0.563110,-0.454681
7682.404888	ACC	7301.416920,-0.595184,-0.594543,-0.546555
7682.410007	GYRO	7301.405667,0.902420,0.531189,0.613925
7682.410851	GYRO	7301.415181,0.918260,0.396856,0.621789
7682.414076	ACC	7301.426782,-0.532745,-0.698624,-0.443954
7682.425078	ACC	7301.437398,-0.490356,-0.821274,-0.370697
7682.427876	GYRO	7301.424599,0.851795,0.163988,0.544288
7682.429065	GYRO	7301.434113,0.800123,-0.065718,0.488281
7682.435211	ACC	7301.447347,-0.554352,-0.886108,-0.216492
7682.444256	ACC	7301.456965,-0.597916,-0.877579,-0.126846
7682.446692	GYRO	7301.443633,0.838716,-0.228770,0.522911
7682.447511	GYRO	7301.453147,0.855138,-0.502729,0.576689
7682.456168	ACC	7301.468807,-0.729233,-0.828766,-0.065216
7682.464904	ACC	7301.477617,-0.729614,-0.852783,0.015427
7682.465833	GYRO	7301.462670,0.727240,-0.920681,0.523986
7682.467562	GYRO	7301.472184,0.516029,-1.069591,0.291187
7682.475379	ACC	7301.488079,-0.683594,-0.799728,-0.042252
7682.485292	ACC	7301.497912,-0.696075,-0.713272,-0.098053
7682.486779	GYRO	7301.481562,0.353654,-0.700021,-0.057075
7682.487623	GYRO	7301.491076,0.322264,-0.100994,-0.342318
7682.495785	ACC	7301.508441,-0.659622,-0.680450,-0.135498
7682.505413	ACC	7301.518100,-0.719574,-0.687500,-0.191849
7682.504549	GYRO	7301.500741,0.458410,0.391299,-0.448946
7682.506866	GYRO	7301.510255,0.730906,0.686291,-0.377627
7682.515939	ACC	7301.528673,-0.729660,-0.662994,-0.195419
7682.521898	GYRO	7301.519633,1.011436,0.772349,-0.196323
7682.522725	GYRO	7301.529147,1.160359,0.605371,-0.002265
7682.557798	ACC	7301.540591,-0.760117,-0.628159,-0.190170
7682.558549	ACC	7301.558342,-0.794556,-0.636902,-0.175964
7682.559034	ACC	7301.570226,-0.510071,-0.689255,-0.153519
7682.561660	GYRO	7301.538665,1.177107,0.240534,0.140166
7682.562415	GYRO	7301.548179,1.216254,-0.077458,0.221580
7682.562882	GYRO	7301.557702,1.339132,-0.210664,0.220947
7682.563338	GYRO	7301.567216,1.399558,-0.276380,0.128886
7682.566320	ACC	7301.578949,-0.569427,-0.736267,-0.059265
7682.579766	ACC	7301.589293,-0.641861,-0.819336,-0.061905
7682.586484	ACC	7301.599073,-0.625641,-0.834793,-0.062988
7682.587405	GYRO	7301.576741,1.281068,-0.373571,-0.036237
7682.588289	GYRO	7301.586255,1.018076,-0.502487,-0.262569
7682.598073	ACC	7301.610447,-0.537567,-0.871201,-0.088303
7682.601325	GYRO	7301.595928,0.696444,-0.655896,-0.496471
7682.602206	GYRO	7301.605442,0.437886,-0.744096,-0.693349
7682.607427	ACC	7301.620082,-0.621658,-0.854065,-0.085098
7682.619322	ACC	7301.631288,-1.074860,0.037247,-0.250961
7682.620483	GYRO	7301.614949,0.373291,-0.652786,-0.948732
7682.621320	GYRO	7301.624463,0.507430,-0.399220,-1.288019
7682.627895	ACC	7301.640500,-0.492188,-0.524353,-0.152893
7682.637961	ACC	7301.650160,-0.245728,-0.803421,-0.110840
7682.641061	GYRO	7301.633963,0.702839,-0.092351,-1.508301
7682.641609	GYRO	7301.643477,0.830548,0.178542,-1.459894
7682.648248	ACC	7301.660868,-0.090698,-0.984451,0.157623
7682.655377	GYRO	7301.653026,0.854081,0.265218,-1.362763
7682.657784	ACC	7301.670462,-0.299652,-1.054291,0.158417
7682.656550	GYRO	7301.662540,0.867027,0.133213,-1.426350
7682.668822	ACC	7301.680802,-0.548111,-0.914459,-0.047775
7682.673757	GYRO	7301.671914,0.959661,0.164778,-1.202980
7682.674603	GYRO	7301.681428,0.947943,0.646462,-0.339501
7682.678630	ACC	7301.691303,-0.540253,-0.920868,-0.185364
7682.691244	ACC	7301.703393,-0.439392,-1.063995,-0.356186
7682.695488	GYRO	7301.690948,0.533863,1.097635,0.341666
7682.696320	GYRO	7301.700462,-0.129165,0.949990,-0.067924
7682.700922	ACC	7301.712677,-0.466568,-1.001694,-0.341415
7682.712234	ACC	7301.724636,-0.519928,-0.970596,-0.312790
7682.714976	GYRO	7301.710131,-0.508052,0.468806,-1.140490
7682.715847	GYRO	7301.719645,-0.394550,0.291982,-1.868995
7682.720487	ACC	7301.733165,-0.355499,-0.945618,-0.272537
7682.730561	ACC	7301.743274,-0.163956,-1.069580,-0.193405
7682.731896	GYRO	7301.729164,-0.108674,0.618959,-1.885214
7682.734762	GYRO	7301.738678,-0.047252,1.111381,-1.551958
7682.740903	ACC	7301.753574,-0.390564,-0.927643,-0.207291
7682.751298	ACC	7301.763369,-0.311310,-0.888824,-0.202530
7682.752404	GYRO	7301.748198,-0.296181,1.189434,-1.474816
7682.753234	GYRO	7301.757712,-0.645152,0.657629,-1.816766
7682.761261	ACC	7301.773937,-0.368134,-0.835022,-0.299133
7682.770868	ACC	7301.783559,-0.521973,-0.814651,-0.211655
7682.769541	GYRO	7301.767233,-0.850464,0.007995,-2.166209
7682.772033	GYRO	7301.776747,-0.842268,-0.234604,-2.232122
7682.782686	ACC	7301.795253,-0.498520,-0.917358,-0.056107
7682.789099	GYRO	7301.786124,-0.712524,-0.078076,-2.171831
7682.789953	GYRO	7301.795638,-0.582581,0.184462,-2.116452
7682.792232	ACC	7301.804921,-0.418015,-0.930466,-0.068176
7682.804720	ACC	7301.815291,-0.351990,-0.868561,-0.102676
7682.809325	GYRO	7301.805463,-0.538027,0.328078,-2.049141
7682.810192	GYRO	7301.814977,-0.625342,0.267425,-2.074110
7682.812348	ACC	7301.825045,-0.257309,-0.823273,-0.173737
7682.824322	ACC	7301.836492,-0.298340,-0.857239,-0.190826
7682.829641	GYRO	7301.824371,-0.807603,0.068388,-2.193607
7682.830487	GYRO	7301.833885,-0.915835,-0.081844,-2.208516
7682.832647	ACC	7301.845353,-0.387848,-0.936630,-0.078812
7682.844253	ACC	7301.856724,-0.464325,-0.946671,-0.093857
7682.846683	GYRO	7301.843378,-0.839524,-0.038945,-2.102863
7682.847493	GYRO	7301.852892,-0.708876,0.140540,-2.006336
7682.854440	ACC	7301.866553,-0.473648,-0.861816,0.009644
7682.864655	ACC	7301.875929,-0.261734,-0.712494,-0.262589
7682.869682	GYRO	7301.862498,-0.691960,0.287656,-1.934138
7682.878002	ACC	7301.888572,-0.139389,-0.716263,-0.315506
7682.879366	GYRO	7301.872012,-0.789070,0.314970,-1.865470
7682.884210	ACC	7301.896595,-0.233948,-0.693344,-0.316269
7682.887796	GYRO	7301.881297,-0.881713,0.304453,-1.786882
7682.888333	GYRO	7301.890811,-0.890648,0.437580,-1.647006
7682.894770	ACC	7301.905974,-0.376907,-0.689560,-0.167618
7682.904493	ACC	7301.916118,-0.294983,-0.668060,-0.126541
7682.906098	GYRO	7301.900335,-0.709588,0.596596,-1.380574
7682.906626	GYRO	7301.909849,-0.171445,0.371140,-0.958391
7682.914335	ACC	7301.926926,-0.086563,-0.638962,-0.225159
7682.924584	ACC	7301.937184,-0.060577,-0.630859,-0.208847
7682.925779	GYRO	7301.919517,0.526402,-0.103706,-0.561996
7682.926610	GYRO	7301.929031,0.826147,-0.224862,-0.525726
7682.936070	ACC	7301.947298,-0.113342,-0.695389,-0.121765
7682.940865	GYRO	7301.938406,0.598721,-0.088821,-0.837098
7682.948336	ACC	7301.957435,-0.131729,-0.890198,-0.042847
7682.949193	GYRO	7301.947920,0.289582,-0.271917,-1.056154
7682.956555	ACC	7301.968491,-0.251526,-1.123428,-0.015518
7682.960877	GYRO	7301.957687,0.206275,-0.694046,-0.926682
7682.961711	GYRO	7301.967201,0.260464,-0.811263,-0.669444
7682.968306	ACC	7301.979754,-0.335434,-1.317322,-0.123489
7682.977629	ACC	7301.989297,-0.498459,-1.441788,-0.400284
7682.980250	GYRO	7301.976626,0.289912,-0.548256,-0.559068
7682.981083	GYRO	7301.986140,0.292898,-0.320390,-0.603126
7682.986105	ACC	7301.998786,-0.508957,-1.450882,-0.457993
7682.996601	ACC	7302.009054,-0.388672,-1.296509,-0.364227
7682.999108	GYRO	7301.995655,0.388164,-0.331506,-0.727461
7683.001406	GYRO	7302.005169,0.609246,-0.365393,-0.913266
7683.006137	ACC	7302.018771,-0.302643,-1.142441,-0.171936
7683.018115	ACC	7302.029235,-0.321518,-1.003677,-0.240616
7683.020634	GYRO	7302.014691,0.828812,-0.348405,-1.041982
7683.021465	GYRO	7302.024205,0.810427,-0.448099,-0.915347
7683.047705	ACC	7302.040672,-0.343689,-0.859421,-0.287430
7683.048211	ACC	7302.049024,-0.204193,-0.766281,-0.282730
7683.048818	ACC	7302.058437,-0.016785,-0.646744,-0.272903
7683.056644	ACC	7302.069359,-0.086487,-0.747986,0.695877
7683.058538	GYRO	7302.033584,0.426153,-0.623725,-0.491766
7683.059076	GYRO	7302.043098,-0.072763,-0.622394,0.065640
7683.059550	GYRO	7302.052616,-0.262322,-0.392876,0.526048
7683.060006	GYRO	7302.062130,-0.102921,-0.198219,0.774200
7683.067722	ACC	7302.079331,-0.305664,-0.850433,-0.075974
7683.073221	GYRO	7302.071654,-0.007607,-0.249185,0.932661
7683.074073	GYRO	7302.081168,-0.265051,-0.491254,1.155604
7683.076216	ACC	7302.088912,-0.705444,-1.048798,-0.200027
7683.086950	ACC	7302.099598,-0.813751,-1.272888,-0.412827
7683.092111	GYRO	7302.090687,-0.846691,-1.037486,1.297588
7683.092941	GYRO	7302.100201,-1.449175,-1.458343,1.037058
7683.097065	ACC	7302.109774,-0.319992,-1.509766,-0.207352
7683.108749	ACC	7302.120646,0.185837,-1.506226,-0.104721
7683.113168	GYRO	7302.109887,-1.458761,-0.700971,0.343968
7683.114081	GYRO	7302.119401,-0.651680,0.729711,-0.367257
7683.118204	ACC	7302.130424,0.073074,-1.183609,-0.484558
7683.131123	ACC	7302.142768,0.003479,-0.820526,-0.467178
7683.134641	GYRO	7302.128907,0.343226,1.569261,-0.495396
7683.135977	GYRO	7302.138421,0.873233,2.272910,0.266991
7683.148734	ACC	7302.161174,-0.110367,-0.287857,0.028061
7683.152829	GYRO	7302.147864,0.894476,3.204257,1.417584
7683.153783	GYRO	7302.157378,0.715134,3.374812,1.883882
7683.158352	ACC	7302.171036,-0.021820,-0.302170,0.213989
7683.168277	ACC	7302.180768,-0.053970,-0.459610,0.164841
7683.170829	GYRO	7302.166969,0.570286,2.430765,1.244487
7683.171646	GYRO	7302.176483,0.351522,0.728294,0.199507
7683.178636	ACC	7302.191288,-0.120407,-0.599304,0.019608
7683.188741	ACC	7302.201413,-0.080917,-0.692261,-0.095551
7683.189839	GYRO	7302.186005,-0.125222,-1.453221,-0.451151
7683.190649	GYRO	7302.195519,-0.668820,-3.412056,-0.595272
7683.199649	ACC	7302.212336,-0.113007,-0.748566,-0.183212
7683.206891	GYRO	7302.205179,-0.877451,-4.248057,-0.552982
7683.208617	ACC	7302.221242,-0.237198,-1.109009,-0.332687
7683.209728	GYRO	7302.214693,-0.578757,-3.602755,-0.676911
7683.218808	ACC	7302.231479,-0.497787,-1.863892,-0.382172
7683.226520	GYRO	7302.223931,-0.007625,-2.084036,-1.054578
7683.228698	ACC	7302.241369,-0.737564,-1.947769,-0.105957
7683.227810	GYRO	7302.233445,0.463287,-0.855273,-1.469184
7683.239760	ACC	7302.252129,-0.643692,-1.926376,-0.162674
7683.246268	GYRO	7302.242968,0.751605,-0.429389,-1.781256
7683.247259	GYRO	7302.252482,0.970131,0.344663,-1.924977
7683.249036	ACC	7302.261730,-0.290619,-1.795654,-0.347397
7683.260783	ACC	7302.272807,-0.221451,-1.158493,-0.302826
7683.264971	GYRO	7302.262005,0.922438,2.336044,-1.764884
7683.265787	GYRO	7302.271519,0.350009,3.562771,-1.426992
7683.269600	ACC	7302.282212,-0.114014,-0.893417,-0.184189
7683.281175	ACC	7302.293401,-0.093674,-0.989365,-0.141373
7683.285877	GYRO	7302.281185,-0.240066,2.298787,-1.078477
7683.286719	GYRO	7302.290699,-0.165328,0.405828,-0.553666
7683.291453	ACC	7302.304122,-0.133926,-1.008881,-0.137329
7683.302073	ACC	7302.313837,-0.108978,-1.013489,-0.129196
7683.304564	GYRO	7302.300343,0.216701,-0.268150,0.036882
7683.305391	GYRO	7302.309857,0.214984,-0.370253,0.238519
7683.310769	ACC	7302.323416,-0.099106,-1.036499,-0.158218
7683.320613	ACC	7302.333050,-0.164612,-0.985168,-0.173874
7683.323265	GYRO	7302.319110,-0.041679,-0.471026,0.091426
7683.324091	GYRO	7302.328624,-0.137023,-0.333296,-0.046135
7683.330844	ACC	7302.343551,-0.236191,-0.938751,-0.140213
7683.340706	ACC	7302.353332,-0.209427,-0.932755,-0.116974
7683.342490	GYRO	7302.338291,-0.071706,-0.060498,-0.109607
7683.343322	GYRO	7302.347805,-0.017060,0.140083,-0.145984
7683.351724	ACC	7302.363892,-0.149979,-0.971970,-0.122940
7683.359098	GYRO	7302.357327,-0.015480,0.219583,-0.186020
7683.362014	ACC	7302.374708,-0.125229,-0.948837,-0.124130
7683.363027	GYRO	7302.366841,-0.027248,0.176843,-0.308461
7683.371455	ACC	7302.384133,-0.217575,-0.900681,-0.156982
7683.377915	GYRO	7302.376360,-0.027115,0.086796,-0.491508
7683.378761	GYRO	7302.385874,-0.009129,0.068332,-0.589651
7683.381185	ACC	7302.393912,-0.290192,-0.888596,-0.193329
7683.391864	ACC	7302.404420,-0.263321,-0.925217,-0.213501
7683.396511	GYRO	7302.395248,0.018294,0.097241,-0.560484
7683.397329	GYRO	7302.404762,0.034124,0.086089,-0.527377
7683.401727	ACC	7302.414363,-0.225159,-0.914307,-0.176178
7683.413229	ACC	7302.425215,-0.256805,-0.861191,-0.144821
7683.418181	GYRO	7302.414476,0.081794,0.115222,-0.587621
7683.419047	GYRO	7302.423990,0.204400,0.277167,-0.643995
7683.422296	ACC	7302.434977,-0.310471,-0.851730,-0.121567
7683.434928	ACC	7302.445955,-0.316605,-0.871490,-0.125031
7683.438844	GYRO	7302.433320,0.331499,0.492828,-0.527630
7683.439672	GYRO	7302.442834,0.356006,0.651861,-0.245445
7683.442539	ACC	7302.455216,-0.306992,-0.881348,-0.172607
7683.454435	ACC	7302.466860,-0.181320,-0.890045,-0.164215
7683.457041	GYRO	7302.452534,0.273449,0.707630,0.028781
7683.457887	GYRO	7302.462048,0.170835,0.716664,0.210288
7683.462805	ACC	7302.475525,-0.220444,-0.860916,-0.122574
7683.472598	ACC	7302.485289,-0.252228,-0.849121,-0.036652
7683.473936	GYRO	7302.471532,0.158125,0.842087,0.390527
7683.474742	GYRO	7302.481046,0.268137,1.123802,0.646557
7683.484039	ACC	7302.495808,-0.190964,-0.832413,0.268265
7683.493127	ACC	7302.505796,-0.180466,-0.870605,0.029114
7683.494082	GYRO	7302.490656,0.428352,1.349443,0.944223
7683.494903	GYRO	7302.500170,0.511503,1.219693,1.172546
7683.503648	ACC	7302.516294,-0.020157,-1.018539,-0.202347
7683.511265	GYRO	7302.509606,0.398320,0.655702,1.270472
7683.513222	ACC	7302.525871,-0.127304,-1.088623,-0.371414
7683.514234	GYRO	7302.519120,0.046028,0.079500,1.348279
7683.546991	ACC	7302.538766,-0.193237,-1.096909,-0.124069
7683.547502	ACC	7302.556111,-0.157959,-1.163177,-0.071533
7683.549239	GYRO	7302.528495,-0.385231,-0.621316,1.498667
7683.554947	ACC	7302.567563,-0.147827,-1.164352,-0.049637
7683.555486	GYRO	7302.538009,-0.604996,-2.597088,1.568165
7683.556004	GYRO	7302.547530,-0.485798,-5.075165,1.437008
7683.556468	GYRO	7302.557044,-0.081278,-4.742145,1.251491
7683.565444	ACC	7302.577420,-0.164078,-1.098984,-0.086121
7683.572243	GYRO	7302.566632,0.452107,-1.081539,1.115733
7683.574001	ACC	7302.586653,-0.156082,-1.062042,-0.106049
7683.575046	GYRO	7302.576146,0.776721,2.040835,0.949894
7683.585683	ACC	7302.597785,-0.140427,-1.060410,-0.068207
7683.589939	GYRO	7302.585748,0.626839,2.041596,0.698700
7683.590757	GYRO	7302.595262,0.209013,0.352087,0.407511
7683.594845	ACC	7302.607511,-0.140747,-1.041245,-0.037140
7683.605687	ACC	7302.618138,-0.168671,-1.022476,-0.070786
7683.608141	GYRO	7302.604788,-0.049671,-0.828790,0.162544
7683.608983	GYRO	7302.614302,-0.019955,-1.007554,0.003794
7683.617402	ACC	7302.629124,-0.125610,-0.986420,-0.056610
7683.625323	ACC	7302.638013,-0.175034,-0.938324,-0.099808
7683.626671	GYRO	7302.623819,0.087154,-0.799744,-0.121899
7683.627493	GYRO	7302.633333,0.091804,-0.684635,-0.254145
7683.635301	ACC	7302.647788,-0.286530,-0.825562,-0.127670
7683.645299	ACC	7302.657963,-0.023361,-0.281616,0.044174
7683.646455	GYRO	7302.642705,0.061612,-0.680452,-0.364839
7683.647316	GYRO	7302.652219,0.084098,-0.670972,-0.444524
7683.655936	ACC	7302.668618,0.068726,-0.370010,0.008942
7683.665585	ACC	7302.678279,-0.053421,-0.630646,-0.096909
7683.666284	GYRO	7302.661884,0.145854,-0.603734,-0.533781
7683.668059	GYRO	7302.671398,0.254173,-0.420443,-0.671911
7683.676220	ACC	7302.688909,-0.034424,-0.897766,-0.191147
7683.682511	GYRO	7302.680926,0.329932,-0.244864,-0.766055
7683.690385	ACC	7302.699658,0.002731,-0.945023,-0.035309
7683.691270	GYRO	7302.690440,0.259201,-0.315139,-0.706641
7683.696988	ACC	7302.709274,-0.059448,-0.904770,-0.035294
7683.702782	GYRO	7302.699812,0.214072,-0.673491,-0.741539
7683.703646	GYRO	7302.709326,0.373321,-1.224117,-1.212250
7683.706547	ACC	7302.719216,-0.041092,-0.904495,-0.032074
7683.718976	ACC	7302.729970,-0.037613,-0.863235,-0.020279
7683.723075	GYRO	7302.718848,0.514637,-1.716217,-1.880718
7683.723907	GYRO	7302.728362,0.376138,-1.746204,-2.270823
7683.726759	ACC	7302.739455,-0.043167,-0.818466,0.008224
7683.739525	ACC	7302.750648,-0.044266,-0.721054,0.015152
7683.740945	GYRO	7302.738041,0.087155,-1.159546,-2.417654
7683.741944	GYRO	7302.747555,-0.058786,-0.226144,-2.550254
7683.747344	ACC	7302.760011,-0.049301,-0.634445,0.016846
7683.758823	ACC	7302.770983,-0.033752,-0.539780,-0.027512
7683.762677	GYRO	7302.757063,0.017713,0.600994,-2.612771
7683.763504	GYRO	7302.766577,0.175328,0.982133,-2.543018
